x-axis,y-axis,precipitation,air_temp,ocean_temp,ice_thickness
-2553600,-1580800,1158.36743164,273.934387207,275.962890625,0.0
-2432000,-1580800,1088.13012695,273.237060547,275.446014404,0.0
-2310400,-1580800,1005.13934326,272.263336182,274.959655762,0.0
-2188800,-1580800,944.115478516,270.916229248,274.498046875,0.0
-2067200,-1580800,885.493774414,269.318969727,274.10546875,0.0
-1945600,-1580800,848.452026367,268.077331543,273.83895874,0.0
-1824000,-1580800,809.98828125,267.284332275,273.610412598,0.0
-1702400,-1580800,778.815490723,266.996429443,273.448364258,0.0
-1580800,-1580800,752.94732666,266.865509033,273.291107178,0.0
-1459200,-1580800,711.513977051,266.622741699,273.122772217,0.0
-1337600,-1580800,661.298522949,266.361816406,273.017791748,0.0
-1216000,-1580800,627.279724121,266.168395996,272.932922363,0.0
-1094400,-1580800,591.448242188,265.881256104,272.830444336,0.0
-972800,-1580800,546.499816895,265.104675293,272.716033936,0.0
-851200,-1580800,515.459228516,263.930297852,272.592163086,0.0
-729600,-1580800,449.759674072,262.834075928,272.503387451,0.0
-608000,-1580800,396.102783203,261.743408203,272.412414551,0.0
-486400,-1580800,352.430175781,260.838897705,272.321990967,0.0
-364800,-1580800,332.623443604,260.119659424,272.241333008,0.0
-243200,-1580800,337.537658691,259.773132324,272.178771973,0.0
-121600,-1580800,346.401550293,260.424255371,272.187469482,0.0
0,-1580800,347.404907227,261.33694458,272.152313232,0.0
121600,-1580800,337.871673584,260.917388916,272.043548584,0.0
243200,-1580800,302.672729492,258.911010742,272.00479126,0.0
364800,-1580800,249.538360596,258.377441406,271.852386475,0.0
486400,-1580800,173.259841919,246.227050781,271.573974609,308.882019043
608000,-1580800,80.1841201782,234.451309204,271.522705078,1672.17407227
729600,-1580800,59.4544792175,230.51234436,271.585510254,2105.07397461
851200,-1580800,53.3988952637,229.031738281,271.765441895,2596.02905273
972800,-1580800,69.5708618164,229.226989746,271.959564209,3140.46289062
1094400,-1580800,80.431892395,229.874954224,272.007385254,3028.62329102
1216000,-1580800,93.9629364014,231.286193848,271.918518066,2642.37280273
1337600,-1580800,114.833961487,231.425613403,271.970458984,2549.29858398
1459200,-1580800,133.729598999,232.118453979,271.959503174,2759.3449707
1580800,-1580800,206.092102051,233.597305298,272.025726318,3361.6262207
1702400,-1580800,293.343383789,238.445297241,272.435058594,2625.58569336
1824000,-1580800,558.622924805,245.491821289,272.534393311,2029.88195801
1945600,-1580800,1203.61706543,256.997772217,272.412109375,1230.09667969
2067200,-1580800,1529.74230957,263.922668457,272.087127686,54.5340690613
2188800,-1580800,1121.96337891,267.733856201,273.114013672,0.0
2310400,-1580800,977.192260742,270.033966064,273.261169434,0.0
2432000,-1580800,932.801757812,270.85723877,273.737457275,0.0
2553600,-1580800,924.307250977,271.225616455,274.187347412,0.0
2675200,-1580800,925.284362793,271.996734619,274.596923828,0.0
2796800,-1580800,934.21862793,272.913421631,275.042358398,0.0
2918400,-1580800,925.540893555,273.559844971,275.379364014,0.0
-2796800,-1702400,1167.51647949,275.095581055,277.149017334,0.0
-2675200,-1702400,1195.30834961,274.558258057,276.742858887,0.0
-2553600,-1702400,1167.86999512,274.045379639,276.232879639,0.0
-2432000,-1702400,1090.64343262,273.483947754,275.734954834,0.0
-2310400,-1702400,1020.21380615,272.664611816,275.247894287,0.0
-2188800,-1702400,975.576660156,271.505126953,274.770812988,0.0
-2067200,-1702400,930.368286133,270.054260254,274.301544189,0.0
-1945600,-1702400,886.510192871,268.668579102,274.024505615,0.0
-1824000,-1702400,845.135925293,267.554504395,273.788970947,0.0
-1702400,-1702400,814.648498535,267.048248291,273.59387207,0.0
-1580800,-1702400,779.133178711,266.988708496,273.416473389,0.0
-1459200,-1702400,712.800354004,266.807830811,273.240936279,0.0
-1337600,-1702400,649.48425293,266.450164795,273.111816406,0.0
-1216000,-1702400,609.771789551,266.153869629,273.005249023,0.0
-1094400,-1702400,559.754882812,265.808776855,272.930511475,0.0
-972800,-1702400,532.625244141,265.207397461,272.8487854,0.0
-851200,-1702400,517.444091797,264.1690979,272.728149414,0.0
-729600,-1702400,478.24822998,263.1300354,272.62802124,0.0
-608000,-1702400,435.288818359,262.153625488,272.531646729,0.0
-486400,-1702400,380.2840271,261.324401855,272.444274902,0.0
-364800,-1702400,353.150299072,260.517059326,272.370422363,0.0
-243200,-1702400,356.304077148,259.989776611,272.297515869,0.0
-121600,-1702400,382.220428467,260.636474609,272.212158203,0.0
0,-1702400,398.53503418,261.560089111,272.129119873,0.0
121600,-1702400,373.397125244,261.429840088,271.970306396,0.0
243200,-1702400,344.042816162,259.566802979,271.81918335,0.0
364800,-1702400,313.791320801,256.81729126,271.676269531,0.0
486400,-1702400,231.920516968,239.007904053,271.538299561,41.915599823
608000,-1702400,114.955696106,230.629089355,271.546203613,1075.4510498
729600,-1702400,86.9374847412,230.587799072,271.615020752,2741.01708984
851200,-1702400,84.0759429932,231.533569336,271.777160645,2524.96655273
972800,-1702400,95.903213501,232.158676147,271.959747314,3061.68237305
1094400,-1702400,114.558586121,233.126647949,271.999053955,3324.66552734
1216000,-1702400,131.046432495,234.356338501,272.037322998,3220.8659668
1337600,-1702400,151.865982056,235.079421997,271.943908691,2072.67919922
1459200,-1702400,159.858200073,235.820037842,271.948638916,2174.00024414
1580800,-1702400,212.077713013,236.59576416,271.993469238,3267.90014648
1702400,-1702400,366.287139893,241.259674072,271.969787598,2074.54858398
1824000,-1702400,589.361877441,247.559356689,271.829101562,1643.08325195
1945600,-1702400,919.837158203,256.597747803,272.649993896,1008.99554443
2067200,-1702400,1083.21386719,266.71762085,272.837646484,0.0
2188800,-1702400,1097.13891602,269.37512207,273.044128418,0.0
2310400,-1702400,1009.58068848,271.062744141,273.59375,0.0
2432000,-1702400,968.130615234,271.695678711,274.093811035,0.0
2553600,-1702400,951.208068848,272.235137939,274.546936035,0.0
2675200,-1702400,950.269775391,272.864959717,274.964202881,0.0
2796800,-1702400,946.298339844,273.476318359,275.374389648,0.0
-2675200,-1824000,1210.26123047,274.765350342,277.015319824,0.0
-2553600,-1824000,1156.2857666,274.146484375,276.491485596,0.0
-2432000,-1824000,1070.73425293,273.628662109,276.005981445,0.0
-2310400,-1824000,1004.5916748,272.957641602,275.513183594,0.0
-2188800,-1824000,968.132873535,271.976135254,275.042816162,0.0
-2067200,-1824000,928.44732666,270.718811035,274.572845459,0.0
-1945600,-1824000,880.546447754,269.422943115,274.207183838,0.0
-1824000,-1824000,851.122131348,268.245483398,273.941497803,0.0
-1702400,-1824000,834.104614258,267.518554688,273.727539062,0.0
-1580800,-1824000,792.062683105,267.229614258,273.546539307,0.0
-1459200,-1824000,715.299560547,267.022613525,273.37387085,0.0
-1337600,-1824000,651.086303711,266.684387207,273.218688965,0.0
-1216000,-1824000,620.863891602,266.256622314,273.10256958,0.0
-1094400,-1824000,598.838012695,265.734832764,273.000610352,0.0
-972800,-1824000,577.853820801,265.1171875,272.907897949,0.0
-851200,-1824000,571.674133301,264.277374268,272.797851562,0.0
-729600,-1824000,541.825744629,263.421051025,272.705352783,0.0
-608000,-1824000,490.549621582,262.691192627,272.630126953,0.0
-486400,-1824000,429.417144775,262.039520264,272.542510986,0.0
-364800,-1824000,388.258789062,261.28793335,272.472808838,0.0
-243200,-1824000,383.052368164,260.791320801,272.409301758,0.0
-121600,-1824000,422.680786133,260.980712891,272.313049316,0.0
0,-1824000,450.8934021,261.55657959,272.272064209,0.0
121600,-1824000,463.212097168,262.067138672,271.966644287,0.0
243200,-1824000,412.299926758,261.181030273,271.708831787,0.0
364800,-1824000,444.386535645,245.522567749,271.580413818,110.453071594
486400,-1824000,202.927398682,234.520355225,271.551513672,322.526611328
608000,-1824000,134.152679443,238.392608643,271.590606689,1446.07995605
729600,-1824000,133.211090088,235.031051636,271.746856689,2698.59619141
851200,-1824000,141.942871094,235.3177948,271.93145752,2794.09033203
972800,-1824000,163.01184082,236.702178955,271.968200684,2689.46337891
1094400,-1824000,178.097442627,238.077301025,271.991668701,2773.70727539
1216000,-1824000,206.442672729,239.19720459,272.023162842,2375.75268555
1337600,-1824000,239.039428711,240.75630188,271.942504883,1882.80102539
1459200,-1824000,261.11026001,242.897567749,271.99520874,1735.17236328
1580800,-1824000,327.273071289,243.34526062,271.993469238,1920.26220703
1702400,-1824000,503.835723877,247.560287476,271.956268311,1913.66418457
1824000,-1824000,890.336120605,255.653823853,272.490753174,962.906677246
1945600,-1824000,1170.48278809,265.950775146,272.736846924,0.0
2067200,-1824000,1305.18359375,268.615692139,273.207946777,0.0
2188800,-1824000,1124.60424805,270.953033447,273.406402588,0.0
2310400,-1824000,1021.13812256,272.119750977,273.962982178,0.0
2432000,-1824000,973.230224609,272.572570801,274.477478027,0.0
2553600,-1824000,966.001220703,273.110321045,274.924713135,0.0
2675200,-1824000,974.054138184,273.560180664,275.332214355,0.0
-2675200,-1945600,1200.95751953,275.000213623,277.248840332,0.0
-2553600,-1945600,1120.21191406,274.249633789,276.781311035,0.0
-2432000,-1945600,1026.7824707,273.736938477,276.269805908,0.0
-2310400,-1945600,967.266845703,273.190734863,275.806030273,0.0
-2188800,-1945600,941.217224121,272.387756348,275.297943115,0.0
-2067200,-1945600,903.60357666,271.303833008,274.805328369,0.0
-1945600,-1945600,855.483337402,270.321472168,274.415008545,0.0
-1824000,-1945600,822.401855469,269.433654785,274.087310791,0.0
-1702400,-1945600,814.147277832,268.621063232,273.854248047,0.0
-1580800,-1945600,789.591430664,267.990997314,273.666656494,0.0
-1459200,-1945600,736.62689209,267.493865967,273.487823486,0.0
-1337600,-1945600,695.701599121,267.009643555,273.340087891,0.0
-1216000,-1945600,681.103881836,266.535705566,273.213256836,0.0
-1094400,-1945600,663.322021484,265.977478027,273.093566895,0.0
-972800,-1945600,646.474731445,265.375427246,272.983398438,0.0
-851200,-1945600,652.167480469,264.642364502,272.855194092,0.0
-729600,-1945600,608.745849609,263.952514648,272.763122559,0.0
-608000,-1945600,559.342346191,263.412719727,272.679656982,0.0
-486400,-1945600,495.985839844,262.89630127,272.5965271,0.0
-364800,-1945600,440.206054688,262.2605896,272.544006348,0.0
-243200,-1945600,434.181549072,261.812347412,272.48348999,0.0
-121600,-1945600,481.36895752,261.69430542,272.435150146,0.0
0,-1945600,528.425415039,261.783081055,272.232147217,0.0
121600,-1945600,581.894226074,262.467254639,272.006439209,0.0
243200,-1945600,505.164520264,262.45980835,271.702423096,0.0
364800,-1945600,385.816772461,242.259887695,271.640075684,26.1626968384
486400,-1945600,222.185577393,239.006652832,271.523345947,9.88005065918
608000,-1945600,189.490783691,243.540802002,271.609436035,22.875629425
729600,-1945600,228.328659058,240.498123169,271.627044678,1060.37438965
851200,-1945600,231.261322021,240.466659546,271.712249756,2161.55517578
972800,-1945600,311.661437988,243.132797241,271.9871521,1842.19641113
1094400,-1945600,344.544799805,244.596420288,271.974731445,2510.078125
1216000,-1945600,357.404663086,246.093505859,271.989196777,2062.47753906
1337600,-1945600,466.536773682,248.282516479,271.986602783,1217.55688477
1459200,-1945600,616.66003418,250.391265869,272.14743042,2095.78930664
1580800,-1945600,538.166564941,252.164398193,271.961730957,1257.79174805
1702400,-1945600,771.856323242,260.387298584,272.409790039,218.997680664
1824000,-1945600,1110.46350098,264.575164795,272.630554199,0.0
1945600,-1945600,1331.94445801,267.682403564,273.1171875,0.0
2067200,-1945600,1232.35302734,270.42767334,273.150146484,0.0
2188800,-1945600,1092.78271484,272.338165283,273.772857666,0.0
2310400,-1945600,1017.17102051,273.074584961,274.356903076,0.0
2432000,-1945600,978.685668945,273.417236328,274.885009766,0.0
2553600,-1945600,979.868896484,273.758911133,275.322631836,0.0
2675200,-1945600,979.712524414,274.008850098,275.710845947,0.0
-2553600,-2067200,1084.61914062,274.464599609,277.11151123,0.0
-2432000,-2067200,983.405029297,273.934356689,276.632080078,0.0
-2310400,-2067200,934.15246582,273.429962158,276.153442383,0.0
-2188800,-2067200,913.578979492,272.75881958,275.590698242,0.0
-2067200,-2067200,886.835021973,271.87902832,275.065826416,0.0
-1945600,-2067200,840.216369629,271.120574951,274.605529785,0.0
-1824000,-2067200,812.49822998,270.599090576,274.277557373,0.0
-1702400,-2067200,797.250366211,269.952697754,274.014770508,0.0
-1580800,-2067200,777.45526123,269.15814209,273.792053223,0.0
-1459200,-2067200,760.143066406,268.23135376,273.592987061,0.0
-1337600,-2067200,755.81842041,267.482391357,273.44619751,0.0
-1216000,-2067200,738.366943359,266.901367188,273.313110352,0.0
-1094400,-2067200,713.914367676,266.464050293,273.191894531,0.0
-972800,-2067200,720.28125,266.015075684,273.068511963,0.0
-851200,-2067200,729.577453613,265.421142578,272.947814941,0.0
-729600,-2067200,688.717346191,264.861022949,272.837371826,0.0
-608000,-2067200,630.065063477,264.336242676,272.740264893,0.0
-486400,-2067200,571.078369141,263.830963135,272.662841797,0.0
-364800,-2067200,508.315765381,263.284423828,272.601013184,0.0
-243200,-2067200,505.594024658,262.823638916,272.524719238,0.0
-121600,-2067200,556.882141113,262.524139404,272.457305908,0.0
0,-2067200,624.926391602,262.291900635,272.310302734,0.0
121600,-2067200,710.917907715,262.578552246,272.100219727,0.0
243200,-2067200,663.182067871,262.74118042,271.888244629,0.0
364800,-2067200,522.300354004,261.960845947,271.477172852,0.0
486400,-2067200,571.743225098,256.756958008,271.560455322,27.5728302002
608000,-2067200,609.905151367,257.490631104,271.450927734,0.0
729600,-2067200,654.684143066,254.140487671,271.658172607,0.0
851200,-2067200,444.625091553,249.454589844,272.062438965,1542.92114258
972800,-2067200,579.265014648,251.962249756,271.74005127,1209.68859863
1094400,-2067200,645.471801758,254.36038208,271.931243896,1099.05163574
1216000,-2067200,543.456481934,260.558166504,271.756500244,0.0
1337600,-2067200,741.471496582,261.435974121,272.117736816,0.0
1459200,-2067200,818.281677246,259.727203369,272.243591309,61.6874465942
1580800,-2067200,850.579589844,264.097045898,272.43939209,0.0
1702400,-2067200,1131.81872559,265.63369751,272.540679932,0.0
1824000,-2067200,1276.88891602,267.915710449,272.711242676,0.0
1945600,-2067200,1237.91064453,270.072479248,273.025024414,0.0
2067200,-2067200,1127.72509766,272.117370605,273.617645264,0.0
2188800,-2067200,1057.4909668,273.198730469,274.232116699,0.0
2310400,-2067200,1012.01104736,273.615936279,274.862915039,0.0
2432000,-2067200,998.306091309,273.881530762,275.338165283,0.0
2553600,-2067200,989.63104248,274.113739014,275.760742188,0.0
-2432000,-2188800,961.230957031,274.176086426,276.938476562,0.0
-2310400,-2188800,902.069519043,273.727844238,276.452362061,0.0
-2188800,-2188800,874.475891113,273.156890869,275.930297852,0.0
-2067200,-2188800,866.049682617,272.435638428,275.341186523,0.0
-1945600,-2188800,844.473510742,271.785339355,274.889709473,0.0
-1824000,-2188800,823.831054688,271.36907959,274.513885498,0.0
-1702400,-2188800,792.028015137,270.91784668,274.2059021,0.0
-1580800,-2188800,765.798950195,270.232452393,273.927062988,0.0
-1459200,-2188800,774.987731934,269.196258545,273.688323975,0.0
-1337600,-2188800,784.018127441,268.225402832,273.522186279,0.0
-1216000,-2188800,769.908569336,267.582519531,273.389434814,0.0
-1094400,-2188800,756.523071289,267.237823486,273.249786377,0.0
-972800,-2188800,769.483947754,266.935913086,273.122650146,0.0
-851200,-2188800,794.673522949,266.450286865,273.02835083,0.0
-729600,-2188800,758.927001953,265.944335938,272.927398682,0.0
-608000,-2188800,694.561828613,265.365753174,272.821472168,0.0
-486400,-2188800,652.818908691,264.755950928,272.734649658,0.0
-364800,-2188800,606.549499512,264.321990967,272.657958984,0.0
-243200,-2188800,595.568847656,263.953948975,272.574401855,0.0
-121600,-2188800,636.996398926,263.471954346,272.49331665,0.0
0,-2188800,712.952392578,263.249603271,272.376861572,0.0
121600,-2188800,787.409118652,263.321380615,272.213653564,0.0
243200,-2188800,832.745910645,263.396453857,272.021911621,0.0
364800,-2188800,848.442016602,263.309082031,271.81942749,0.0
486400,-2188800,835.634277344,262.845611572,271.767883301,0.0
608000,-2188800,778.174438477,262.701568604,271.829864502,0.0
729600,-2188800,821.550109863,262.580932617,271.865844727,0.0
851200,-2188800,790.033447266,262.482086182,271.915344238,0.0
972800,-2188800,815.180480957,262.368927002,271.847717285,0.0
1094400,-2188800,745.933166504,262.761413574,272.014282227,0.0
1216000,-2188800,749.325500488,263.764678955,272.150085449,0.0
1337600,-2188800,794.209289551,264.997253418,272.240447998,0.0
1459200,-2188800,908.561584473,265.992523193,272.334259033,0.0
1580800,-2188800,1066.20324707,267.401550293,272.605163574,0.0
1702400,-2188800,1190.34692383,269.254394531,272.877960205,0.0
1824000,-2188800,1223.29174805,270.979919434,273.18447876,0.0
1945600,-2188800,1162.64672852,272.162231445,273.620269775,0.0
2067200,-2188800,1094.17114258,272.956695557,274.122192383,0.0
2188800,-2188800,1064.02648926,273.502288818,274.804107666,0.0
2310400,-2188800,1041.73242188,273.827850342,275.326080322,0.0
2432000,-2188800,1029.15673828,274.149291992,275.820068359,0.0
-2310400,-2310400,884.068603516,273.94052124,276.702026367,0.0
-2188800,-2310400,855.977600098,273.478759766,276.182220459,0.0
-2067200,-2310400,858.54699707,272.861358643,275.619873047,0.0
-1945600,-2310400,853.633544922,272.287353516,275.152374268,0.0
-1824000,-2310400,840.195678711,271.812164307,274.750366211,0.0
-1702400,-2310400,800.199768066,271.401275635,274.404754639,0.0
-1580800,-2310400,774.910827637,270.869140625,274.098266602,0.0
-1459200,-2310400,791.208740234,270.041900635,273.78414917,0.0
-1337600,-2310400,804.821044922,269.0831604,273.557281494,0.0
-1216000,-2310400,798.721374512,268.475952148,273.409515381,0.0
-1094400,-2310400,787.309875488,268.160949707,273.284637451,0.0
-972800,-2310400,801.541259766,267.842010498,273.188873291,0.0
-851200,-2310400,826.311889648,267.352996826,273.099365234,0.0
-729600,-2310400,799.098999023,266.83380127,273.007873535,0.0
-608000,-2310400,731.179382324,266.219085693,272.904968262,0.0
-486400,-2310400,712.334716797,265.647125244,272.812042236,0.0
-364800,-2310400,696.05645752,265.294952393,272.733642578,0.0
-243200,-2310400,688.173828125,265.040161133,272.656402588,0.0
-121600,-2310400,718.434875488,264.792816162,272.576873779,0.0
0,-2310400,763.706726074,264.720275879,272.466217041,0.0
121600,-2310400,807.905883789,264.583129883,272.3230896,0.0
243200,-2310400,869.104736328,264.673187256,272.171966553,0.0
364800,-2310400,932.089660645,264.751037598,272.031555176,0.0
486400,-2310400,884.243530273,264.868652344,271.988616943,0.0
608000,-2310400,820.472595215,265.017852783,272.010528564,0.0
729600,-2310400,806.639282227,264.908172607,272.046112061,0.0
851200,-2310400,840.846191406,264.612487793,272.091278076,0.0
972800,-2310400,827.009216309,264.652587891,272.136810303,0.0
1094400,-2310400,782.438354492,264.929138184,272.282470703,0.0
1216000,-2310400,781.691955566,265.531311035,272.439819336,0.0
1337600,-2310400,822.941345215,266.625854492,272.601623535,0.0
1459200,-2310400,921.463989258,268.272613525,272.778045654,0.0
1580800,-2310400,1048.13781738,270.39642334,273.036743164,0.0
1702400,-2310400,1118.71630859,271.795776367,273.359649658,0.0
1824000,-2310400,1126.80285645,272.658172607,273.760131836,0.0
1945600,-2310400,1093.64172363,273.055908203,274.196777344,0.0
2067200,-2310400,1077.14257812,273.409759521,274.696136475,0.0
2188800,-2310400,1074.98522949,273.762695312,275.214202881,0.0
2310400,-2310400,1077.25146484,274.11340332,275.751953125,0.0
-2188800,-2432000,844.98425293,273.685791016,276.402404785,0.0
-2067200,-2432000,853.214233398,273.143280029,275.847869873,0.0
-1945600,-2432000,869.339416504,272.63394165,275.397766113,0.0
-1824000,-2432000,852.840576172,272.175628662,274.947662354,0.0
-1702400,-2432000,805.743164062,271.777496338,274.578918457,0.0
-1580800,-2432000,789.647033691,271.374725342,274.24130249,0.0
-1459200,-2432000,817.253173828,270.752685547,273.890136719,0.0
-1337600,-2432000,823.600280762,270.077514648,273.639862061,0.0
-1216000,-2432000,823.063903809,269.543060303,273.432495117,0.0
-1094400,-2432000,829.171875,269.128051758,273.315032959,0.0
-972800,-2432000,845.622070312,268.6434021,273.224273682,0.0
-851200,-2432000,861.067016602,268.129089355,273.124847412,0.0
-729600,-2432000,823.932128906,267.608215332,273.059509277,0.0
-608000,-2432000,761.154663086,267.084259033,272.970855713,0.0
-486400,-2432000,763.661743164,266.627868652,272.88470459,0.0
-364800,-2432000,769.996032715,266.384429932,272.783966064,0.0
-243200,-2432000,780.761230469,266.380187988,272.716552734,0.0
-121600,-2432000,783.815551758,266.682800293,272.657836914,0.0
0,-2432000,788.029602051,266.801147461,272.569885254,0.0
121600,-2432000,831.928100586,266.33770752,272.428253174,0.0
243200,-2432000,874.384155273,266.261932373,272.29675293,0.0
364800,-2432000,893.290649414,266.584960938,272.210235596,0.0
486400,-2432000,841.426147461,266.766204834,272.245361328,0.0
608000,-2432000,801.455932617,267.000244141,272.285980225,0.0
729600,-2432000,781.447692871,267.195068359,272.327270508,0.0
851200,-2432000,774.390319824,266.816497803,272.309570312,0.0
972800,-2432000,776.397094727,266.893035889,272.391784668,0.0
1094400,-2432000,780.153503418,267.228118896,272.541015625,0.0
1216000,-2432000,806.594909668,267.744995117,272.668182373,0.0
1337600,-2432000,845.544128418,268.811126709,272.907073975,0.0
1459200,-2432000,917.334533691,270.542785645,273.165618896,0.0
1580800,-2432000,1001.84094238,272.128082275,273.451782227,0.0
1702400,-2432000,1044.3137207,273.016235352,273.831237793,0.0
1824000,-2432000,1054.78845215,273.508758545,274.193695068,0.0
1945600,-2432000,1048.28112793,273.680175781,274.739532471,0.0
2067200,-2432000,1044.83154297,273.84677124,275.113037109,0.0
2188800,-2432000,1035.04833984,274.140045166,275.728973389,0.0
-2067200,-2553600,880.716430664,273.178955078,275.92590332,0.0
-1945600,-2553600,883.155334473,272.700500488,275.480010986,0.0
-1824000,-2553600,853.647766113,272.282440186,275.05770874,0.0
-1702400,-2553600,811.887145996,271.966888428,274.674926758,0.0
-1580800,-2553600,806.709106445,271.633117676,274.352813721,0.0
-1459200,-2553600,834.498718262,271.124908447,274.022674561,0.0
-1337600,-2553600,831.752746582,270.676422119,273.763244629,0.0
-1216000,-2553600,839.543518066,270.209899902,273.522613525,0.0
-1094400,-2553600,854.119384766,269.673156738,273.362670898,0.0
-972800,-2553600,867.338439941,269.123779297,273.24887085,0.0
-851200,-2553600,873.541992188,268.524353027,273.124450684,0.0
-729600,-2553600,839.062561035,268.019683838,273.035400391,0.0
-608000,-2553600,787.163757324,267.617462158,272.961120605,0.0
-486400,-2553600,784.12512207,267.32598877,272.88369751,0.0
-364800,-2553600,788.721069336,267.22857666,272.782653809,0.0
-243200,-2553600,803.330688477,267.488891602,272.712280273,0.0
-121600,-2553600,791.500976562,268.074584961,272.65524292,0.0
0,-2553600,781.841552734,268.228668213,272.573944092,0.0
121600,-2553600,815.68927002,267.778961182,272.469482422,0.0
243200,-2553600,827.44329834,267.608306885,272.373962402,0.0
364800,-2553600,826.182983398,267.930969238,272.32913208,0.0
486400,-2553600,804.48651123,268.203033447,272.378479004,0.0
608000,-2553600,774.636535645,268.271820068,272.39654541,0.0
729600,-2553600,756.259765625,268.127685547,272.396575928,0.0
851200,-2553600,738.733154297,267.885955811,272.431030273,0.0
972800,-2553600,747.034545898,268.068572998,272.545898438,0.0
1094400,-2553600,774.703613281,268.445922852,272.674163818,0.0
1216000,-2553600,802.176940918,269.092132568,272.815582275,0.0
1337600,-2553600,843.192321777,270.031951904,273.119781494,0.0
1459200,-2553600,892.182006836,271.221343994,273.470184326,0.0
1580800,-2553600,947.250244141,272.268798828,273.813354492,0.0
1702400,-2553600,982.826293945,272.879943848,274.09072876,0.0
1824000,-2553600,1002.83032227,273.295806885,274.437805176,0.0
1945600,-2553600,1012.81640625,273.616638184,274.912139893,0.0
2067200,-2553600,1013.85760498,273.923553467,275.328857422,0.0
-1945600,-2675200,886.34185791,272.644378662,275.527893066,0.0
-1824000,-2675200,856.226928711,272.241882324,275.134368896,0.0
-1702400,-2675200,822.065795898,271.92855835,274.772857666,0.0
-1580800,-2675200,814.344726562,271.618408203,274.456634521,0.0
-1459200,-2675200,832.060913086,271.222412109,274.160980225,0.0
-1337600,-2675200,835.98425293,270.807128906,273.898406982,0.0
-1216000,-2675200,843.598999023,270.354888916,273.652984619,0.0
-1094400,-2675200,853.045532227,269.86050415,273.453369141,0.0
-972800,-2675200,855.482116699,269.34967041,273.296173096,0.0
-851200,-2675200,868.839416504,268.731903076,273.159637451,0.0
-729600,-2675200,851.888122559,268.219177246,273.046386719,0.0
-608000,-2675200,806.014709473,267.859008789,272.950622559,0.0
-486400,-2675200,784.695739746,267.673248291,272.862182617,0.0
-364800,-2675200,773.085693359,267.692352295,272.779693604,0.0
-243200,-2675200,773.493652344,268.028594971,272.709747314,0.0
-121600,-2675200,762.348693848,268.456848145,272.640655518,0.0
0,-2675200,770.275634766,268.56072998,272.560058594,0.0
121600,-2675200,789.514343262,268.360473633,272.480957031,0.0
243200,-2675200,774.713989258,268.252471924,272.415283203,0.0
364800,-2675200,779.684265137,268.499511719,272.372833252,0.0
486400,-2675200,805.271240234,268.725280762,272.379241943,0.0
608000,-2675200,798.249755859,268.710418701,272.404083252,0.0
729600,-2675200,774.227844238,268.357635498,272.438201904,0.0
851200,-2675200,759.286987305,268.013458252,272.510742188,0.0
972800,-2675200,770.065063477,268.230987549,272.630767822,0.0
1094400,-2675200,786.436401367,268.628601074,272.769958496,0.0
1216000,-2675200,795.968261719,269.238952637,272.94631958,0.0
1337600,-2675200,819.568908691,270.004089355,273.230133057,0.0
1459200,-2675200,854.071228027,270.863677979,273.682678223,0.0
1580800,-2675200,892.926208496,271.67868042,274.195892334,0.0
1702400,-2675200,928.470581055,272.271026611,274.592346191,0.0
1824000,-2675200,960.832275391,272.841308594,274.923522949,0.0
1945600,-2675200,990.101135254,273.344085693,275.201324463,0.0
-1702400,-2796800,835.81640625,271.937011719,274.842285156,0.0
-1580800,-2796800,818.910095215,271.628479004,274.534942627,0.0
-1459200,-2796800,834.827087402,271.223419189,274.246429443,0.0
-1337600,-2796800,838.200866699,270.787811279,273.992736816,0.0
-1216000,-2796800,841.913818359,270.353088379,273.751373291,0.0
-1094400,-2796800,839.624206543,269.952026367,273.536804199,0.0
-972800,-2796800,848.923828125,269.532562256,273.361450195,0.0
-851200,-2796800,880.103271484,269.013397217,273.215942383,0.0
-729600,-2796800,879.172607422,268.561035156,273.095367432,0.0
-608000,-2796800,845.338500977,268.205718994,272.983917236,0.0
-486400,-2796800,814.377685547,268.025024414,272.888092041,0.0
-364800,-2796800,792.221984863,267.992767334,272.810272217,0.0
-243200,-2796800,784.729370117,268.112518311,272.725708008,0.0
-121600,-2796800,787.432434082,268.182312012,272.639923096,0.0
0,-2796800,814.555786133,268.156982422,272.540649414,0.0
121600,-2796800,830.59375,268.096496582,272.463317871,0.0
243200,-2796800,822.822509766,268.03036499,272.41229248,0.0
364800,-2796800,833.457946777,268.150695801,272.371795654,0.0
486400,-2796800,864.5390625,268.312438965,272.365356445,0.0
608000,-2796800,883.858215332,268.323181152,272.382232666,0.0
729600,-2796800,847.870666504,268.1484375,272.424743652,0.0
851200,-2796800,815.787353516,267.945556641,272.502655029,0.0
972800,-2796800,802.994140625,268.212463379,272.640686035,0.0
1094400,-2796800,801.019287109,268.693756104,272.804260254,0.0
1216000,-2796800,809.10723877,269.211730957,273.010375977,0.0
1337600,-2796800,824.878967285,269.812194824,273.296722412,0.0
1459200,-2796800,843.758422852,270.544616699,273.728118896,0.0
1580800,-2796800,870.202819824,271.303924561,274.278533936,0.0
1702400,-2796800,904.70324707,271.963745117,274.699859619,0.0
-1580800,-2918400,827.720703125,271.604949951,274.583862305,0.0
-1459200,-2918400,838.14465332,271.144744873,274.289611816,0.0
