x-axis,y-axis,precipitation,air_temp,ocean_temp,ice_velocity
729600,-2675200,774.227844238,268.357635498,272.438201904,-1.0
851200,-2675200,759.286987305,268.013458252,272.510742188,-1.0
972800,-2675200,770.065063477,268.230987549,272.630767822,-1.0
1094400,-2675200,786.436401367,268.628601074,272.769958496,-1.0
1216000,-2675200,795.968261719,269.238952637,272.94631958,-1.0
1337600,-2675200,819.568908691,270.004089355,273.230133057,-1.0
1459200,-2675200,854.071228027,270.863677979,273.682678223,-1.0
1580800,-2675200,892.926208496,271.67868042,274.195892334,-1.0
1702400,-2675200,928.470581055,272.271026611,274.592346191,-1.0
1824000,-2675200,960.832275391,272.841308594,274.923522949,-1.0
1945600,-2675200,990.101135254,273.344085693,275.201324463,-1.0
-1702400,-2796800,835.81640625,271.937011719,274.842285156,-1.0
-1580800,-2796800,818.910095215,271.628479004,274.534942627,-1.0
-1459200,-2796800,834.827087402,271.223419189,274.246429443,-1.0
-1337600,-2796800,838.200866699,270.787811279,273.992736816,-1.0
-1216000,-2796800,841.913818359,270.353088379,273.751373291,-1.0
-1094400,-2796800,839.624206543,269.952026367,273.536804199,-1.0
-972800,-2796800,848.923828125,269.532562256,273.361450195,-1.0
-851200,-2796800,880.103271484,269.013397217,273.215942383,-1.0
-729600,-2796800,879.172607422,268.561035156,273.095367432,-1.0
-608000,-2796800,845.338500977,268.205718994,272.983917236,-1.0
-486400,-2796800,814.377685547,268.025024414,272.888092041,-1.0
-364800,-2796800,792.221984863,267.992767334,272.810272217,-1.0
-243200,-2796800,784.729370117,268.112518311,272.725708008,-1.0
-121600,-2796800,787.432434082,268.182312012,272.639923096,-1.0
0,-2796800,814.555786133,268.156982422,272.540649414,-1.0
121600,-2796800,830.59375,268.096496582,272.463317871,-1.0
243200,-2796800,822.822509766,268.03036499,272.41229248,-1.0
364800,-2796800,833.457946777,268.150695801,272.371795654,-1.0
486400,-2796800,864.5390625,268.312438965,272.365356445,-1.0
608000,-2796800,883.858215332,268.323181152,272.382232666,-1.0
729600,-2796800,847.870666504,268.1484375,272.424743652,-1.0
851200,-2796800,815.787353516,267.945556641,272.502655029,-1.0
972800,-2796800,802.994140625,268.212463379,272.640686035,-1.0
1094400,-2796800,801.019287109,268.693756104,272.804260254,-1.0
1216000,-2796800,809.10723877,269.211730957,273.010375977,-1.0
1337600,-2796800,824.878967285,269.812194824,273.296722412,-1.0
1459200,-2796800,843.758422852,270.544616699,273.728118896,-1.0
1580800,-2796800,870.202819824,271.303924561,274.278533936,-1.0
1702400,-2796800,904.70324707,271.963745117,274.699859619,-1.0
-1580800,-2918400,827.720703125,271.604949951,274.583862305,-1.0
-1459200,-2918400,838.14465332,271.144744873,274.289611816,-1.0
-1337600,-2918400,841.832092285,270.693695068,274.033325195,-1.0
-1216000,-2918400,841.357910156,270.259735107,273.798339844,-1.0
-1094400,-2918400,836.393249512,269.878082275,273.593566895,-1.0
-972800,-2918400,862.483825684,269.500762939,273.422546387,-1.0
-851200,-2918400,908.53302002,269.087524414,273.276763916,-1.0
-729600,-2918400,910.461242676,268.706268311,273.151641846,-1.0
-608000,-2918400,876.597839355,268.378082275,273.031921387,-1.0
-486400,-2918400,846.649597168,268.156463623,272.931030273,-1.0
-364800,-2918400,828.782043457,267.988311768,272.847869873,-1.0
-243200,-2918400,832.628173828,267.804504395,272.753753662,-1.0
-121600,-2918400,847.679870605,267.601257324,272.663848877,-1.0
0,-2918400,878.532165527,267.468383789,272.559753418,-1.0
121600,-2918400,899.714172363,267.428527832,272.47454834,-1.0
243200,-2918400,909.986938477,267.394226074,272.421478271,-1.0
364800,-2918400,917.615722656,267.46572876,272.390441895,-1.0
486400,-2918400,928.67755127,267.63873291,272.368713379,-1.0
608000,-2918400,942.811828613,267.768371582,272.375732422,-1.0
729600,-2918400,899.1796875,267.83001709,272.419769287,-1.0
851200,-2918400,841.871765137,267.875427246,272.489532471,-1.0
972800,-2918400,808.846313477,268.204956055,272.607147217,-1.0
1094400,-2918400,800.482788086,268.748748779,272.772949219,-1.0
1216000,-2918400,818.852294922,269.224761963,272.993347168,-1.0
1337600,-2918400,842.024353027,269.754730225,273.254089355,-1.0
1459200,-2918400,864.526306152,270.440216064,273.612976074,-1.0
1580800,-2918400,891.640258789,271.187957764,274.124053955,-1.0
-1337600,-3040000,848.994689941,270.612945557,274.049713135,-1.0
-1216000,-3040000,850.176208496,270.180725098,273.819793701,-1.0
-1094400,-3040000,852.247680664,269.792205811,273.62588501,-1.0
-972800,-3040000,881.444213867,269.411621094,273.462768555,-1.0
-851200,-3040000,939.484741211,269.024047852,273.310943604,-1.0
-729600,-3040000,935.227783203,268.678039551,273.178405762,-1.0
-608000,-3040000,894.297180176,268.359069824,273.057525635,-1.0
-486400,-3040000,863.287780762,268.100128174,272.956085205,-1.0
-364800,-3040000,855.314025879,267.872619629,272.864807129,-1.0
-243200,-3040000,874.797851562,267.602050781,272.765197754,-1.0
-121600,-3040000,885.416137695,267.355682373,272.672302246,-1.0
0,-3040000,903.394165039,267.191253662,272.575164795,-1.0
121600,-3040000,929.508178711,267.126220703,272.494476318,-1.0
243200,-3040000,942.440429688,267.10848999,272.444244385,-1.0
364800,-3040000,942.495605469,267.165679932,272.404907227,-1.0
486400,-3040000,947.587219238,267.292724609,272.37600708,-1.0
608000,-3040000,948.76550293,267.450653076,272.386016846,-1.0
729600,-3040000,909.767272949,267.61706543,272.43572998,-1.0
851200,-3040000,856.638793945,267.821258545,272.508483887,-1.0
972800,-3040000,825.776733398,268.183197021,272.612121582,-1.0
1094400,-3040000,821.246765137,268.688415527,272.749664307,-1.0
1216000,-3040000,835.7421875,269.181488037,272.963043213,-1.0
1337600,-3040000,862.693054199,269.769958496,273.214385986,-1.0
