x-axis,y-axis,precipitation,air_temp,ocean_temp,ice_velocity
2310400,243200,331.160430908,244.499359131,273.167358398,268.365875244
2432000,243200,491.97454834,251.360229492,273.226104736,632.815185547
2553600,243200,673.980712891,258.402770996,273.060577393,181.117935181
-1824000,121600,1182.20397949,256.413757324,271.930206299,217.928237915
-1702400,121600,458.218841553,248.385665894,271.710845947,5.39139509201
-1580800,121600,358.308074951,246.378326416,271.698272705,11.646771431
-1459200,121600,366.122711182,245.433151245,271.658172607,9.06983947754
-1337600,121600,310.372741699,245.112915039,271.629760742,18.9388656616
-1094400,121600,-24.4182434082,242.035903931,271.643798828,0.0171923302114
-972800,121600,120.504875183,243.014358521,271.643768311,21.7300605774
-851200,121600,137.063323975,243.23387146,271.622650146,39.1431121826
-729600,121600,133.93347168,241.925338745,271.702087402,104.348991394
-608000,121600,138.699203491,239.60609436,271.547424316,33.0135688782
-486400,121600,132.453521729,238.249526978,271.57824707,3.50817704201
-364800,121600,133.68901062,236.64654541,271.827209473,1.26841044426
-243200,121600,92.3413314819,229.439407349,271.862213135,1.2906370163
-121600,121600,78.615737915,225.564300537,271.859375,3.9872481823
0,121600,65.6901931763,224.904525757,271.790130615,9.37539672852
121600,121600,50.4710197449,223.379150391,271.931243896,9.92517185211
243200,121600,36.1665153503,219.96887207,271.980895996,2.56473231316
364800,121600,31.6630344391,220.407287598,272.016876221,4.98563814163
486400,121600,24.3060131073,219.106628418,272.06628418,4.07626104355
608000,121600,19.796918869,218.477081299,272.114135742,3.47660017014
729600,121600,15.4473981857,216.830993652,272.161743164,3.86512923241
851200,121600,16.6367549896,215.988998413,272.210449219,3.96925115585
972800,121600,15.0918292999,214.553756714,272.26574707,2.41212272644
1094400,121600,23.5139942169,215.637008667,272.325469971,0.612927436829
1216000,121600,41.8641815186,219.021972656,272.400817871,8.15762710571
1337600,121600,46.3935508728,222.720611572,272.458862305,15.1162395477
1459200,121600,48.8535270691,224.456161499,272.410675049,13.2277612686
1580800,121600,52.8495903015,225.699859619,272.381347656,7.63798999786
1702400,121600,61.4055328369,227.016616821,272.38571167,4.950319767
1824000,121600,74.6842346191,228.937805176,272.414733887,7.71116399765
1945600,121600,88.0992507935,230.84211731,272.473205566,12.8533611298
2067200,121600,134.361740112,233.513031006,272.568725586,25.9292755127
2188800,121600,204.375793457,237.682617188,272.691345215,66.9178314209
2310400,121600,346.494812012,242.36177063,273.069213867,64.5346450806
2432000,121600,558.74786377,248.559356689,273.171356201,13.8827562332
2553600,121600,578.993408203,255.37852478,273.351135254,969.364257812
-1824000,0,1035.64294434,255.003173828,271.871673584,22.5266780853
-1702400,0,283.485076904,249.151794434,271.929351807,12.2104406357
-1580800,0,468.945098877,248.119781494,271.936553955,20.1990795135
-1459200,0,332.311279297,244.719573975,271.716033936,10.7432699203
-1337600,0,213.464889526,243.177505493,271.512298584,9.18170833588
-1216000,0,139.677383423,241.071762085,271.638824463,6.20405817032
-1094400,0,98.7806549072,240.185180664,271.692687988,8.9268693924
-972800,0,114.393791199,240.321289062,271.758972168,10.468621254
-851200,0,122.644775391,239.497009277,271.545196533,51.3415794373
-729600,0,124.625305176,238.656356812,271.652923584,61.7747116089
-608000,0,123.89125824,236.953109741,271.763977051,15.1760406494
-486400,0,155.150802612,235.134750366,271.79486084,1.20016050339
-364800,0,140.528640747,234.770568848,271.646179199,30.1082897186
-243200,0,102.212417603,229.619537354,271.8543396,8.41722106934
-121600,0,87.3042373657,224.979049683,271.858032227,6.37021350861
0,0,76.9790420532,224.300354004,271.893768311,10.456571579
121600,0,46.2701339722,222.706848145,271.907684326,2.9051027298
243200,0,37.4083480835,219.504104614,271.942047119,0.531143188477
364800,0,33.7617797852,219.868301392,271.976715088,3.16200041771
486400,0,24.9452095032,219.897689819,272.022216797,4.43484020233
608000,0,22.9138641357,219.68031311,272.067230225,4.50161600113
729600,0,16.8747215271,217.84664917,272.112335205,4.3878235817
851200,0,17.9639263153,216.401031494,272.158599854,2.81673288345
972800,0,15.5930938721,215.557296753,272.209564209,3.45176124573
1094400,0,18.0934314728,214.262649536,272.259277344,0.5102673769
1216000,0,27.217912674,216.250305176,272.306915283,1.85576581955
1337600,0,34.3887367249,219.22303772,272.337310791,3.45395970345
1459200,0,41.3696060181,221.611450195,272.341827393,4.11540603638
1580800,0,45.8192405701,223.2162323,272.344604492,3.36706352234
1702400,0,53.8258323669,224.464279175,272.363494873,2.96347546577
1824000,0,65.8968200684,226.654067993,272.402801514,6.06513977051
1945600,0,90.870803833,229.193908691,272.465637207,11.1774778366
2067200,0,123.09172821,231.911026001,272.559936523,24.7950134277
2188800,0,160.592269897,236.272033691,272.714660645,42.0334396362
2310400,0,252.220626831,241.075927734,272.76763916,76.3042297363
2432000,0,377.460266113,246.762329102,273.060821533,116.49861145
2553600,0,532.846313477,258.335083008,272.85244751,6.04135608673
-1824000,-121600,1402.39099121,255.441696167,271.720703125,3.79849720001
-1702400,-121600,297.579803467,249.904251099,271.978729248,5.593791008
-1580800,-121600,532.792236328,249.281021118,271.965484619,5.47247123718
-1459200,-121600,497.320922852,246.995849609,271.979949951,182.418426514
-1337600,-121600,298.414398193,243.083480835,271.936309814,36.8108253479
-1216000,-121600,251.397399902,241.686172485,271.924438477,39.2050170898
-1094400,-121600,170.621337891,240.116256714,271.918670654,16.9602603912
-972800,-121600,90.0196685791,238.909225464,271.764953613,6.65835142136
-851200,-121600,114.367500305,238.503005981,271.8019104,12.0728254318
-729600,-121600,149.331176758,237.417160034,271.704040527,9.36161518097
-608000,-121600,197.614074707,237.004257202,271.732910156,10.1400022507
-486400,-121600,187.600753784,234.583007812,271.840026855,3.0971903801
-364800,-121600,129.173492432,231.959655762,271.859558105,0.357432991266
-243200,-121600,124.927734375,230.260681152,271.864562988,1.05075967312
-121600,-121600,101.208999634,226.334564209,271.859405518,0.661584019661
0,-121600,74.0012741089,223.48928833,271.875488281,1.68656182289
121600,-121600,59.0395050049,221.703155518,271.888519287,0.0239661652595
243200,-121600,40.6162796021,220.938491821,271.906829834,0.0626092627645
364800,-121600,31.5462226868,219.765960693,271.941894531,1.20858287811
486400,-121600,28.2125778198,220.045471191,271.980712891,4.20688009262
608000,-121600,23.3380489349,219.930847168,272.020599365,4.83119010925
729600,-121600,20.785823822,219.36656189,272.062438965,4.56091976166
851200,-121600,18.9077644348,218.115829468,272.105834961,4.80785655975
972800,-121600,14.8209209442,216.358062744,272.15234375,3.61305236816
1094400,-121600,15.4673919678,215.251419067,272.193908691,1.99673068523
1216000,-121600,15.710108757,215.869155884,272.229370117,0.537840127945
1337600,-121600,21.9263877869,217.039321899,272.254608154,0.0683852657676
1459200,-121600,26.7467384338,218.824768066,272.27130127,0.0634019002318
1580800,-121600,35.3835258484,220.532531738,272.290557861,0.982981801033
1702400,-121600,47.7130012512,222.089569092,272.320709229,1.53746581078
1824000,-121600,62.8340835571,224.369644165,272.367401123,4.57218074799
1945600,-121600,80.6597137451,227.5390625,272.428436279,8.00536251068
2067200,-121600,95.4969024658,230.755279541,272.500396729,9.72906684875
2188800,-121600,125.501426697,234.485031128,272.61920166,20.5624771118
2310400,-121600,189.514755249,239.482391357,272.7421875,37.8736534119
2432000,-121600,318.57019043,245.059371948,273.078399658,35.9305152893
2553600,-121600,749.346679688,254.984207153,272.989196777,32.4761123657
-1945600,-243200,1043.59448242,258.818725586,272.294311523,0.934154868126
-1824000,-243200,1042.67578125,255.939712524,272.117004395,3.47224855423
-1702400,-243200,413.1953125,253.0105896,271.958190918,6.30024862289
-1580800,-243200,739.341308594,252.40737915,272.030517578,881.410583496
-1459200,-243200,559.044372559,248.273071289,272.011657715,26.7640705109
-1337600,-243200,330.434509277,244.861740112,271.993041992,65.6363067627
-1216000,-243200,323.811706543,242.842453003,271.977020264,39.0354766846
-1094400,-243200,195.910110474,240.743789673,271.966094971,16.2237644196
-972800,-243200,168.934158325,240.442718506,272.060089111,15.8903875351
-851200,-243200,175.695129395,240.79737854,271.901550293,29.9768371582
-729600,-243200,229.695205688,242.497177124,271.849822998,34.0261192322
-608000,-243200,288.702392578,242.360275269,271.829040527,67.0190353394
-486400,-243200,268.315704346,239.178710938,271.931915283,0.318799138069
-364800,-243200,218.380081177,234.746887207,271.906555176,0.0612078495324
-243200,-243200,143.259460449,233.026138306,271.888275146,0.308311074972
-121600,-243200,137.707305908,230.855148315,271.875091553,0.706041693687
0,-243200,54.6604957581,227.16708374,271.87109375,0.697969436646
121600,-243200,46.4927444458,224.729476929,271.875518799,1.34706103802
243200,-243200,42.9276123047,223.376358032,271.887268066,0.940439045429
364800,-243200,28.6761054993,221.859069824,271.909729004,1.17949819565
486400,-243200,27.9829063416,220.98739624,271.938293457,3.75706219673
608000,-243200,22.6938037872,220.998123169,271.972381592,6.3854637146
729600,-243200,22.7018890381,220.221710205,272.011322021,8.66326236725
851200,-243200,21.3940753937,219.491394043,272.053314209,3.81495642662
972800,-243200,15.2358865738,218.141571045,272.097808838,5.24358415604
1094400,-243200,14.8602695465,217.326950073,272.135253906,3.78632569313
1216000,-243200,15.1837348938,217.049926758,272.163909912,4.143055439
1337600,-243200,17.9553222656,216.75378418,272.183380127,6.92439508438
1459200,-243200,25.0968379974,217.554153442,272.199981689,5.72689819336
1580800,-243200,35.2621040344,219.428283691,272.224151611,4.54905033112
1702400,-243200,48.2243881226,221.35194397,272.260192871,5.51146316528
1824000,-243200,63.0285758972,223.840759277,272.316162109,5.77738761902
1945600,-243200,80.9149780273,227.038513184,272.384460449,12.7604322433
2067200,-243200,114.601768494,230.579040527,272.425323486,27.9148464203
2188800,-243200,156.542510986,233.664535522,272.985565186,15.2064294815
2310400,-243200,181.079727173,237.939819336,272.769897461,14.5086250305
2432000,-243200,258.463409424,244.203353882,272.856872559,13.5447416306
2553600,-243200,707.389526367,254.553268433,273.363861084,539.74230957
-1945600,-364800,969.742492676,260.814086914,272.714538574,0.229217380285
-1824000,-364800,648.699279785,257.050628662,272.289031982,0.86485183239
-1580800,-364800,956.87512207,256.263427734,271.954620361,52.6704750061
-1459200,-364800,463.854614258,249.834838867,272.079711914,660.833618164
-1337600,-364800,419.620025635,245.844512939,272.050567627,191.519943237
-1216000,-364800,389.494812012,244.352355957,272.026885986,118.847961426
-1094400,-364800,226.533737183,242.361968994,272.010986328,9.4145450592
-972800,-364800,215.395828247,242.173782349,272.100280762,41.8122940063
-851200,-364800,177.715301514,244.353439331,271.985137939,40.9439315796
-729600,-364800,203.375961304,246.105102539,272.083740234,63.3606796265
-608000,-364800,184.873901367,246.554275513,271.968322754,39.9594993591
-486400,-364800,197.742782593,246.8543396,272.065124512,13.4237289429
-364800,-364800,292.627990723,247.475952148,272.055480957,0.735655128956
-243200,-364800,266.580596924,240.029434204,271.919281006,1.33759462833
-121600,-364800,146.379714966,233.394668579,271.875640869,0.0204015225172
0,-364800,55.6149215698,230.561096191,271.860687256,0.0870798975229
121600,-364800,38.8939094543,228.688919067,271.854125977,2.12093377113
243200,-364800,31.4921226501,225.443786621,271.857543945,2.68808698654
364800,-364800,24.8737678528,224.156585693,271.868988037,4.79068374634
486400,-364800,23.9469547272,222.510253906,271.887573242,6.98644018173
608000,-364800,20.4716243744,222.281585693,271.916015625,5.18423557281
729600,-364800,25.8605556488,221.770446777,271.954223633,6.06014251709
851200,-364800,21.9869537354,220.464935303,271.998077393,4.26102018356
972800,-364800,15.912768364,219.051498413,272.045532227,2.84877347946
1094400,-364800,16.5418434143,217.562835693,272.084289551,2.6912317276
1216000,-364800,15.0396308899,217.018188477,272.10736084,1.36135458946
1337600,-364800,17.4425506592,216.440597534,272.111816406,3.04441046715
1459200,-364800,23.1879081726,217.958251953,272.117401123,1.17442989349
1580800,-364800,34.4302215576,220.189483643,272.140228271,6.77488040924
1702400,-364800,48.6434135437,222.333557129,272.173980713,11.2294216156
1824000,-364800,65.4641494751,224.485473633,272.247314453,9.78503417969
1945600,-364800,92.3697738647,227.311187744,272.349304199,13.656211853
2067200,-364800,135.59777832,231.039276123,272.440612793,25.4575252533
2188800,-364800,197.24710083,235.088760376,273.01071167,59.3883895874
2310400,-364800,339.111633301,239.234542847,273.109436035,74.5382766724
2432000,-364800,563.897766113,243.772766113,272.892730713,1.92834424973
2553600,-364800,800.998291016,253.74760437,273.191833496,0.509981215
-1580800,-486400,821.42401123,257.734527588,272.17401123,3412.328125
-1459200,-486400,919.025512695,251.040008545,272.151947021,859.263671875
-1337600,-486400,462.02230835,246.260299683,272.097503662,221.922790527
-1216000,-486400,443.50680542,244.51953125,272.06552124,57.0219306946
-1094400,-486400,201.990432739,242.774108887,272.148101807,3.41686820984
-972800,-486400,156.566101074,243.405548096,272.136474609,9.66351509094
-851200,-486400,135.569366455,245.268661499,272.124450684,94.7166671753
-729600,-486400,140.796340942,246.450973511,272.110412598,94.0364608765
-608000,-486400,137.204696655,245.48348999,272.09262085,28.9824047089
-486400,-486400,132.590515137,245.941482544,272.07131958,35.3219070435
-364800,-486400,151.428848267,247.258132935,272.137145996,0.064899109304
-243200,-486400,268.033599854,244.648178101,272.026428223,0.0296174176037
-121600,-486400,334.692047119,241.355041504,271.888549805,4.47284412384
0,-486400,52.4077262878,231.136154175,271.842468262,0.0276050679386
243200,-486400,26.5844726562,229.217468262,271.82321167,0.970405101776
364800,-486400,20.2919502258,225.850067139,271.823669434,4.45837497711
486400,-486400,21.4137020111,224.044677734,271.829681396,10.0328168869
608000,-486400,16.950340271,222.935623169,271.852722168,4.99376153946
729600,-486400,19.4311389923,222.340621948,271.895446777,5.5613822937
851200,-486400,18.692565918,222.023223877,271.945587158,5.69295978546
972800,-486400,16.3072013855,220.155197144,272.002563477,4.71932697296
1094400,-486400,15.9632644653,218.671646118,272.053649902,3.35158491135
1216000,-486400,15.6905212402,218.229873657,272.080627441,2.44698619843
1337600,-486400,17.7478160858,218.401992798,272.041809082,1.55783390999
1459200,-486400,25.6063327789,219.385742188,272.018585205,4.49214839935
1580800,-486400,36.7543373108,221.078216553,272.085693359,7.33733415604
1702400,-486400,51.5248069763,222.851394653,272.827423096,11.8199052811
1824000,-486400,73.6259918213,224.856323242,272.910614014,13.4734764099
1945600,-486400,93.7316436768,226.91317749,272.801391602,2.73546099663
2067200,-486400,123.481941223,230.977767944,272.889282227,17.2458324432
2188800,-486400,156.191009521,235.82170105,272.996063232,25.2265205383
2310400,-486400,214.507064819,240.4896698,272.813446045,32.2408828735
2432000,-486400,379.685302734,245.689590454,273.179992676,242.076385498
2553600,-486400,378.053314209,254.744644165,272.670288086,1.54872703552
2675200,-486400,538.879150391,262.387878418,272.960601807,543.841796875
-1580800,-608000,1140.25854492,255.691818237,272.331726074,0.248049438
-1459200,-608000,800.550048828,251.717407227,272.185424805,298.068664551
-1337600,-608000,426.845092773,245.868591309,272.116455078,31.5277404785
-1216000,-608000,333.55456543,243.49005127,272.133148193,26.9198665619
-1094400,-608000,175.388641357,242.880477905,272.180633545,3.45867538452
-972800,-608000,134.324447632,243.512619019,272.173034668,24.0766429901
-851200,-608000,111.049484253,245.861557007,272.160583496,20.5005607605
-729600,-608000,117.44065094,246.451293945,272.206420898,16.8204479218
-608000,-608000,116.572624207,244.51083374,272.114776611,7.1638469696
-486400,-608000,119.358848572,243.114562988,272.077270508,7.12927150726
-364800,-608000,116.970962524,243.277008057,272.128997803,1.29362249374
-243200,-608000,151.427734375,243.725067139,271.999603271,0.00846526585519
-121600,-608000,222.227584839,244.80090332,271.969543457,109.567344666
0,-608000,189.765472412,243.091720581,271.921813965,0.116847261786
121600,-608000,117.621871948,235.505661011,271.855682373,0.151878267527
243200,-608000,16.6773986816,228.820480347,271.789886475,0.00404477864504
364800,-608000,17.7103271484,228.443405151,271.77444458,3.26986956596
486400,-608000,19.6901950836,226.082824707,271.757904053,3.56890034676
608000,-608000,17.3361816406,224.814407349,271.771575928,15.0271139145
729600,-608000,17.5104618073,223.329589844,271.831573486,6.57172441483
851200,-608000,16.892124176,222.089752197,271.890106201,3.09145069122
972800,-608000,18.7452697754,221.074829102,271.961181641,5.66654157639
1094400,-608000,15.6436738968,219.506576538,272.040649414,3.16019034386
1216000,-608000,16.5007705688,218.69519043,272.135803223,2.36081600189
1337600,-608000,19.2494945526,218.490783691,272.461547852,0.960335493088
1459200,-608000,26.9653491974,219.124725342,272.683685303,3.15524983406
1580800,-608000,38.8271636963,220.450500488,272.749572754,5.31195926666
1702400,-608000,53.4104652405,222.591842651,272.817077637,6.32975912094
1824000,-608000,75.6101989746,225.391281128,272.890655518,12.486199379
1945600,-608000,105.547958374,227.621047974,272.970550537,17.016500473
2067200,-608000,141.160186768,231.660949707,272.847717285,13.5466747284
2188800,-608000,192.164276123,236.524520874,273.147766113,19.2073612213
2310400,-608000,208.331634521,239.747436523,272.504943848,5.50638723373
2432000,-608000,216.24671936,245.917663574,272.625854492,5.87655687332
2553600,-608000,598.566040039,255.983230591,272.54864502,25.6784763336
2675200,-608000,724.709594727,264.67401123,272.758911133,0.00474153319374
-1580800,-729600,1067.85998535,258.163238525,272.250152588,2.07854318619
-1459200,-729600,1029.63574219,251.263671875,272.032836914,23.5010604858
-1337600,-729600,538.867919922,245.732055664,272.115142822,18.0065174103
-1216000,-729600,262.940155029,242.801239014,272.144042969,16.3343238831
-1094400,-729600,174.210144043,243.278564453,272.269897461,15.4307184219
-972800,-729600,142.79510498,244.084335327,272.214080811,21.1425876617
-851200,-729600,126.373680115,246.643112183,272.203979492,43.574420929
-729600,-729600,102.572120667,246.779846191,272.182189941,127.095100403
-608000,-729600,100.341590881,243.788619995,272.145782471,63.2681007385
-486400,-729600,106.056869507,242.879928589,272.09173584,11.4489307404
-364800,-729600,101.415939331,241.513076782,272.093536377,0.0059940633364
-243200,-729600,108.96182251,241.927658081,272.020782471,58.514919281
-121600,-729600,153.781341553,243.553024292,271.997039795,21.989233017
0,-729600,220.893005371,242.427322388,271.883666992,195.125946045
121600,-729600,247.023742676,242.470718384,271.931732178,111.359664917
243200,-729600,77.6456680298,235.079910278,271.718658447,2.55740427971
364800,-729600,15.7638702393,231.259063721,271.732818604,0.0219623669982
486400,-729600,20.0232105255,228.519760132,271.699829102,2.39243078232
608000,-729600,17.5705833435,226.314331055,271.721008301,12.7541303635
729600,-729600,14.3095502853,225.396240234,271.768157959,13.5127735138
851200,-729600,15.1992359161,223.543960571,271.827484131,7.1150598526
972800,-729600,16.962802887,221.416381836,271.909454346,4.03086042404
1094400,-729600,16.4482002258,219.785797119,272.011627197,2.19210934639
1216000,-729600,18.3140773773,218.769958496,272.173858643,1.53493964672
1337600,-729600,21.5889854431,218.220718384,272.596405029,0.0501924268901
1459200,-729600,30.3516521454,218.606369019,272.654937744,1.19218027592
1580800,-729600,41.9307861328,220.646255493,272.721954346,1.51421296597
1702400,-729600,57.1371803284,224.335266113,272.790405273,5.56810855865
1824000,-729600,78.0490036011,227.920074463,272.86517334,11.090171814
1945600,-729600,107.730560303,230.89755249,272.947296143,27.8761177063
2067200,-729600,153.423904419,234.747634888,273.03692627,59.3062934875
2188800,-729600,213.835845947,239.170013428,273.135406494,40.9699363708
2310400,-729600,407.456726074,243.842102051,272.474029541,29.8932189941
2432000,-729600,705.541809082,251.637619019,272.477020264,31.026391983
-1459200,-851200,1146.25415039,254.757858276,271.884185791,1360.28833008
-1337600,-851200,920.384216309,248.46131897,271.920959473,201.510116577
-1216000,-851200,324.492736816,240.891113281,271.883178711,1.96136450768
-1094400,-851200,186.482269287,242.129455566,272.01449585,5.5604839325
-972800,-851200,188.457427979,244.775604248,272.151153564,83.0586624146
-851200,-851200,154.883880615,246.394897461,272.261505127,125.624732971
-729600,-851200,116.428947449,244.537612915,272.240264893,36.8616790771
-608000,-851200,106.343887329,244.427505493,272.194946289,1.44451677799
-486400,-851200,120.878128052,242.756652832,272.122680664,90.3543930054
-364800,-851200,105.45690155,241.507568359,272.080444336,0.00105331838131
-243200,-851200,96.5326309204,241.345581055,272.003479004,106.772842407
-121600,-851200,112.016807556,242.012954712,271.83102417,163.800872803
0,-851200,145.94052124,242.297698975,271.844543457,228.58895874
121600,-851200,182.49168396,241.546783447,271.775482178,198.90171814
243200,-851200,184.657348633,244.056167603,271.695953369,101.42049408
364800,-851200,67.0583343506,234.103256226,271.703613281,0.0140573466197
486400,-851200,18.670255661,233.360824585,271.620452881,57.9167366028
608000,-851200,18.7909183502,226.828125,271.673431396,19.6979618073
729600,-851200,17.1111373901,225.432266235,271.724639893,9.60414409637
851200,-851200,17.6300029755,224.41166687,271.775817871,9.01440906525
972800,-851200,18.9552555084,223.104507446,271.842926025,8.66263103485
1094400,-851200,17.7219524384,221.362976074,271.940429688,3.01370453835
1216000,-851200,20.3661499023,219.016159058,272.036468506,0.728875041008
1337600,-851200,23.853313446,219.02456665,271.974487305,0.334180414677
1459200,-851200,34.4664802551,219.81703186,272.621948242,0.964975595474
1580800,-851200,47.9199562073,222.677932739,272.633148193,1.60045278072
1702400,-851200,72.8979721069,226.988220215,272.126037598,9.45020294189
1824000,-851200,101.276565552,230.348373413,272.830963135,21.2636489868
1945600,-851200,152.691726685,234.429122925,272.914031982,39.0935821533
2067200,-851200,232.889923096,238.535583496,272.967834473,25.6899414062
2188800,-851200,365.564117432,243.28125,273.142028809,55.3941726685
2310400,-851200,448.760162354,250.255615234,272.561767578,34.2483634949
-1459200,-972800,1220.4876709,257.573028564,272.049041748,72.2876663208
-1337600,-972800,1345.73291016,254.651870728,272.019012451,1229.67260742
-1216000,-972800,697.533447266,246.53717041,272.067687988,0.0351549834013
-1094400,-972800,262.515899658,242.378463745,272.051422119,0.243298694491
-972800,-972800,184.235870361,244.691452026,272.043334961,26.5778484344
-851200,-972800,197.402664185,246.650817871,272.238464355,49.3387031555
-729600,-972800,144.149002075,245.963348389,272.32723999,5.72560548782
-608000,-972800,167.67880249,246.543838501,272.169219971,1.68680298328
-486400,-972800,112.702514648,242.268295288,272.183166504,34.7147369385
-364800,-972800,116.491867065,241.748352051,272.031707764,116.836372375
-243200,-972800,119.039459229,241.640777588,271.931213379,202.050842285
-121600,-972800,118.243835449,241.843414307,271.764038086,272.05090332
0,-972800,128.007980347,241.807434082,271.697509766,296.031555176
121600,-972800,139.975204468,241.310012817,271.624084473,255.702102661
243200,-972800,161.746414185,241.204269409,271.704162598,119.148727417
364800,-972800,152.598693848,244.11289978,271.876434326,1.41266274452
486400,-972800,28.9937171936,231.724731445,271.686462402,0.564097106457
608000,-972800,20.3252601624,226.844772339,271.638885498,3.26824426651
729600,-972800,18.2665328979,224.276229858,271.68157959,1.85103321075
851200,-972800,18.6628074646,223.854812622,271.735443115,4.34131002426
972800,-972800,21.8529872894,223.411056519,271.793395996,4.11773395538
1094400,-972800,22.2246360779,222.93270874,271.862823486,3.82498168945
1216000,-972800,22.679227829,222.328292847,271.919616699,3.98249340057
1337600,-972800,27.7111473083,221.421340942,271.948303223,1.01531732082
1459200,-972800,40.8584938049,221.787857056,272.546020508,0.512434840202
1580800,-972800,62.2000694275,224.829788208,272.651763916,5.30581474304
1702400,-972800,92.5020675659,228.998718262,272.718475342,19.4486865997
1824000,-972800,129.885803223,232.711746216,272.790893555,49.9028244019
1945600,-972800,185.7709198,237.1121521,272.870269775,92.8541259766
2067200,-972800,281.895324707,241.997619629,272.9609375,35.7402648926
2188800,-972800,565.611816406,248.842803955,273.101135254,417.537322998
2310400,-972800,642.214416504,250.943206787,273.116607666,7.15469503403
2432000,-972800,456.666870117,256.699737549,272.602844238,10.2346258163
-1459200,-1094400,1488.90649414,261.067016602,272.210296631,59.1932144165
-1337600,-1094400,970.768371582,261.800445557,272.514770508,1097.40576172
-1216000,-1094400,1504.14978027,254.266204834,272.304931641,90.1529388428
-1094400,-1094400,841.41784668,248.955825806,272.125640869,0.27433308959
-972800,-1094400,334.253112793,245.780456543,272.107116699,6.45952653885
-851200,-1094400,335.373016357,248.847412109,272.261169434,0.0412905327976
-729600,-1094400,546.628723145,248.980224609,272.432800293,2.31387972832
-608000,-1094400,247.723251343,248.001556396,272.380950928,9.00941753387
-486400,-1094400,161.424926758,244.314056396,272.398223877,0.229369670153
-364800,-1094400,172.140289307,244.664489746,272.032287598,0.247597247362
-243200,-1094400,166.742370605,242.831878662,271.746368408,290.890075684
-121600,-1094400,154.487594604,242.377197266,271.706115723,422.215606689
0,-1094400,146.762756348,241.966873169,271.598999023,432.973571777
121600,-1094400,152.359985352,241.576629639,271.589233398,363.686920166
243200,-1094400,160.395874023,242.163925171,271.642822266,156.43006897
364800,-1094400,197.437835693,243.881011963,271.855529785,12.7976789474
486400,-1094400,43.4241409302,233.435592651,271.66027832,2.95372533798
608000,-1094400,27.55809021,227.010299683,271.592071533,3.18609595299
729600,-1094400,23.0499076843,224.153121948,271.642181396,0.830853521824
851200,-1094400,22.3603935242,223.908294678,271.699127197,2.34773945808
972800,-1094400,24.1815986633,223.690093994,271.759918213,2.10032963753
1094400,-1094400,26.9761695862,223.050689697,271.814605713,3.50035023689
1216000,-1094400,30.7930183411,223.547241211,271.859771729,4.85540819168
1337600,-1094400,37.4502182007,223.012023926,272.013122559,4.57687616348
1459200,-1094400,50.3382415771,223.11479187,272.550689697,0.230957746506
1580800,-1094400,73.3943862915,226.099899292,272.574645996,4.36688327789
1702400,-1094400,107.382888794,230.495666504,272.622131348,17.4290428162
1824000,-1094400,148.198455811,234.682525635,272.746765137,48.6025047302
1945600,-1094400,225.722503662,239.428009033,272.819702148,130.889328003
2067200,-1094400,405.773803711,245.148925781,272.887573242,547.899902344
2188800,-1094400,632.251525879,253.08052063,272.909912109,1013.67510986
2310400,-1094400,1464.10424805,257.750701904,272.241333008,3.62790632248
-972800,-1216000,1052.19494629,255.772583008,272.184967041,8.30615520477
-851200,-1216000,378.522125244,253.095062256,272.36026001,1.66728568077
-729600,-1216000,670.314941406,251.163604736,272.713775635,54.9561233521
-608000,-1216000,880.349975586,251.89855957,272.297851562,1.04462110996
-486400,-1216000,272.392974854,249.760116577,272.442016602,0.057467892766
-243200,-1216000,218.470916748,245.235061646,272.112915039,450.663085938
-121600,-1216000,198.841110229,243.878555298,271.938537598,527.63684082
0,-1216000,177.389862061,242.901779175,271.831787109,535.887939453
121600,-1216000,185.637130737,242.52772522,271.843383789,468.68536377
243200,-1216000,179.656280518,242.877944946,271.875213623,259.200775146
364800,-1216000,223.955093384,241.008834839,271.611877441,0.799766123295
486400,-1216000,68.2660369873,230.614944458,271.602355957,0.40123000741
608000,-1216000,29.0705337524,226.930892944,271.540679932,1.70680212975
729600,-1216000,28.9618606567,224.693954468,271.602264404,0.441108256578
851200,-1216000,27.1562461853,224.411636353,271.708740234,1.00184392929
972800,-1216000,29.4726467133,224.59576416,271.771850586,2.39252948761
1094400,-1216000,32.0818252563,224.630737305,271.827941895,1.99940025806
1216000,-1216000,41.207447052,224.560775757,271.909088135,5.98779392242
1337600,-1216000,48.2827224731,224.492477417,272.057647705,3.89050269127
1459200,-1216000,59.5216293335,225.261108398,272.225036621,1.45739126205
1580800,-1216000,82.9704208374,228.000595093,272.572967529,5.6500749588
1702400,-1216000,119.16368103,232.322128296,271.895202637,15.5300693512
1824000,-1216000,167.570571899,236.457962036,272.664703369,36.4260025024
1945600,-1216000,259.484710693,241.337036133,272.737640381,112.742622375
2067200,-1216000,471.658355713,247.865783691,272.669769287,430.49520874
2188800,-1216000,896.118774414,258.891113281,272.814971924,531.949462891
0,-1337600,307.600860596,256.95324707,272.05456543,607.11315918
121600,-1337600,234.912750244,246.141067505,272.113800049,543.123779297
243200,-1337600,243.784088135,249.825027466,272.154815674,222.342193604
486400,-1337600,36.7426872253,234.903930664,271.486572266,0.0143486410379
608000,-1337600,27.6271896362,230.567077637,271.51574707,1.39436042309
729600,-1337600,31.0122470856,227.216247559,271.610076904,3.54454660416
