-3040000	3040000	699.935241699
-2918400	3040000	678.224731445
-2796800	3040000	692.288513184
-2675200	3040000	700.634521484
-2553600	3040000	688.695556641
-2432000	3040000	672.626647949
-2310400	3040000	658.700744629
-2188800	3040000	632.239685059
-2067200	3040000	597.476501465
-1945600	3040000	577.078613281
-1824000	3040000	563.249389648
-1702400	3040000	532.853942871
-1580800	3040000	500.495300293
-1459200	3040000	469.540405273
-1337600	3040000	437.32144165
-1216000	3040000	408.996856689
-1094400	3040000	394.199584961
-972800	3040000	383.704193115
-851200	3040000	380.570068359
-729600	3040000	384.07913208
-608000	3040000	388.104736328
-486400	3040000	396.539398193
-364800	3040000	416.103820801
-243200	3040000	443.524658203
-121600	3040000	462.077789307
0	3040000	468.922332764
121600	3040000	465.626495361
243200	3040000	473.478790283
364800	3040000	483.467590332
486400	3040000	484.45513916
608000	3040000	483.083557129
729600	3040000	492.57925415
851200	3040000	507.84085083
972800	3040000	515.88684082
1094400	3040000	531.791381836
1216000	3040000	554.650085449
1337600	3040000	574.594665527
1459200	3040000	593.279846191
1580800	3040000	619.571594238
1702400	3040000	662.153381348
1824000	3040000	697.594848633
1945600	3040000	717.182373047
2067200	3040000	723.985595703
2188800	3040000	741.546875
2310400	3040000	754.796325684
2432000	3040000	747.408630371
2553600	3040000	736.18548584
2675200	3040000	736.859375
2796800	3040000	750.400390625
2918400	3040000	775.636535645
3040000	3040000	872.517944336
-3040000	2918400	745.226013184
-2918400	2918400	766.65637207
-2796800	2918400	764.637023926
-2675200	2918400	741.227600098
-2553600	2918400	700.292053223
-2432000	2918400	655.347106934
-2310400	2918400	631.922485352
-2188800	2918400	613.358825684
-2067200	2918400	580.435852051
-1945600	2918400	567.07421875
-1824000	2918400	551.807434082
-1702400	2918400	518.446166992
-1580800	2918400	491.74786377
-1459200	2918400	467.158721924
-1337600	2918400	439.720581055
-1216000	2918400	413.95715332
-1094400	2918400	410.065795898
-972800	2918400	409.105987549
-851200	2918400	405.820800781
-729600	2918400	405.466888428
-608000	2918400	411.852050781
-486400	2918400	426.123901367
-364800	2918400	439.95803833
-243200	2918400	445.874511719
-121600	2918400	452.128631592
0	2918400	451.927154541
121600	2918400	464.611785889
243200	2918400	477.09866333
364800	2918400	492.468109131
486400	2918400	491.035400391
608000	2918400	480.91293335
729600	2918400	481.696746826
851200	2918400	491.794525146
972800	2918400	503.061737061
1094400	2918400	521.714294434
1216000	2918400	551.624572754
1337600	2918400	578.518676758
1459200	2918400	595.493408203
1580800	2918400	616.043579102
1702400	2918400	652.169067383
1824000	2918400	682.475646973
1945600	2918400	700.793945312
2067200	2918400	710.874023438
2188800	2918400	736.344909668
2310400	2918400	759.604187012
2432000	2918400	764.24621582
2553600	2918400	756.280639648
2675200	2918400	749.679138184
2796800	2918400	748.57623291
2918400	2918400	760.782348633
3040000	2918400	798.898010254
-3040000	2796800	822.78527832
-2918400	2796800	827.951660156
-2796800	2796800	800.408203125
-2675200	2796800	757.740783691
-2553600	2796800	700.056762695
-2432000	2796800	636.713562012
-2310400	2796800	604.338012695
-2188800	2796800	606.914611816
-2067200	2796800	600.032592773
-1945600	2796800	586.584655762
-1824000	2796800	566.678894043
-1702400	2796800	531.794128418
-1580800	2796800	504.678436279
-1459200	2796800	480.625244141
-1337600	2796800	462.542327881
-1216000	2796800	450.49017334
-1094400	2796800	452.038787842
-972800	2796800	447.145080566
-851200	2796800	428.785308838
-729600	2796800	424.404418945
-608000	2796800	434.050689697
-486400	2796800	452.079071045
-364800	2796800	460.338104248
-243200	2796800	442.337402344
-121600	2796800	435.918395996
0	2796800	440.223846436
121600	2796800	456.72567749
243200	2796800	470.570770264
364800	2796800	482.349273682
486400	2796800	490.619567871
608000	2796800	491.182220459
729600	2796800	489.285766602
851200	2796800	486.38571167
972800	2796800	494.554748535
1094400	2796800	513.718200684
1216000	2796800	541.124389648
1337600	2796800	569.918273926
1459200	2796800	589.129333496
1580800	2796800	603.252624512
1702400	2796800	636.880249023
1824000	2796800	666.612487793
1945600	2796800	691.591003418
2067200	2796800	711.06262207
2188800	2796800	735.531921387
2310400	2796800	760.216552734
2432000	2796800	769.893859863
2553600	2796800	769.861206055
2675200	2796800	765.005065918
2796800	2796800	756.807800293
2918400	2796800	755.354675293
3040000	2796800	781.428161621
-3040000	2675200	852.854919434
-2918400	2675200	826.55065918
-2796800	2675200	785.170349121
-2675200	2675200	744.165466309
-2553600	2675200	691.265380859
-2432000	2675200	631.255737305
-2310400	2675200	606.735168457
-2188800	2675200	617.879272461
-2067200	2675200	628.228637695
-1945600	2675200	620.431884766
-1824000	2675200	595.044006348
-1702400	2675200	557.596679688
-1580800	2675200	530.352783203
-1459200	2675200	505.027618408
-1337600	2675200	486.895385742
-1216000	2675200	482.526641846
-1094400	2675200	482.302246094
-972800	2675200	462.070251465
-851200	2675200	435.080963135
-729600	2675200	440.037353516
-608000	2675200	459.024780273
-486400	2675200	475.15927124
-364800	2675200	475.335906982
-243200	2675200	447.927368164
-121600	2675200	435.992523193
0	2675200	448.086608887
121600	2675200	469.718994141
243200	2675200	484.164733887
364800	2675200	487.257171631
486400	2675200	503.420379639
608000	2675200	519.518066406
729600	2675200	524.202758789
851200	2675200	503.641021729
972800	2675200	494.595703125
1094400	2675200	507.838867188
1216000	2675200	528.431335449
1337600	2675200	552.581298828
1459200	2675200	572.338317871
1580800	2675200	593.632446289
1702400	2675200	631.142883301
1824000	2675200	654.627624512
1945600	2675200	688.861022949
2067200	2675200	717.79119873
