-3040000	3040000	0	NaN	4	817.422668457	294.143157959	9.96920996839e+36
-2918400	3040000	0	NaN	4	819.187988281	275.497314453	9.96920996839e+36
-2796800	3040000	0	NaN	4	849.995849609	275.027740479	9.96920996839e+36
-2675200	3040000	0	NaN	4	866.019836426	274.538513184	9.96920996839e+36
-2553600	3040000	0	NaN	4	856.792236328	274	9.96920996839e+36
-2432000	3040000	0	NaN	4	829.319213867	273.364440918	9.96920996839e+36
-2310400	3040000	0	NaN	4	806.784912109	272.664825439	9.96920996839e+36
-2188800	3040000	0	NaN	4	781.256835938	272.000244141	9.96920996839e+36
-2067200	3040000	0	NaN	4	759.163391113	271.28213501	9.96920996839e+36
-1945600	3040000	0	NaN	4	738.844726562	270.626556396	9.96920996839e+36
-1824000	3040000	0	NaN	4	717.883361816	270.088775635	9.96920996839e+36
-1702400	3040000	0	NaN	4	707.271484375	269.64541626	9.96920996839e+36
-1580800	3040000	0	NaN	4	688.898742676	269.240722656	9.96920996839e+36
-1459200	3040000	0	NaN	4	666.044494629	268.91595459	9.96920996839e+36
-1337600	3040000	0	NaN	4	622.066040039	268.703613281	273.473754883
-1216000	3040000	0	NaN	4	595.247497559	268.289123535	273.383270264
-1094400	3040000	0	NaN	4	598.858764648	267.661651611	273.32434082
-972800	3040000	0	NaN	4	594.05645752	267.139801025	273.288726807
-851200	3040000	0	NaN	4	590.807250977	266.706237793	273.260559082
-729600	3040000	0	NaN	4	591.423461914	266.31842041	273.243377686
-608000	3040000	0	NaN	4	594.41796875	265.971069336	273.239227295
-486400	3040000	0	NaN	4	606.745727539	265.65322876	273.240661621
-364800	3040000	0	NaN	4	629.155395508	265.377960205	273.242614746
-243200	3040000	0	NaN	4	639.708068848	265.254852295	273.245910645
-121600	3040000	0	NaN	4	624.699279785	265.328369141	273.250366211
0	3040000	0	NaN	4	608.28717041	265.461151123	273.278198242
121600	3040000	0	NaN	4	602.286865234	265.650024414	273.369384766
243200	3040000	0	NaN	4	603.922546387	265.842651367	273.44744873
364800	3040000	0	NaN	4	608.82434082	266.035400391	273.492401123
486400	3040000	0	NaN	4	603.306152344	266.233215332	273.578338623
608000	3040000	0	NaN	4	607.493713379	266.493164062	273.70098877
729600	3040000	0	NaN	4	624.794372559	266.823669434	273.813720703
851200	3040000	0	NaN	4	633.919372559	267.186645508	273.794494629
972800	3040000	0	NaN	4	642.428588867	267.597198486	273.797454834
1094400	3040000	0	NaN	4	664.645751953	268.105804443	273.909515381
1216000	3040000	0	NaN	4	682.628173828	268.551177979	274.065124512
1337600	3040000	0	NaN	4	695.578063965	268.891845703	274.237213135
1459200	3040000	0	NaN	4	711.898498535	269.152740479	9.96920996839e+36
1580800	3040000	0	NaN	4	735.738342285	269.386352539	9.96920996839e+36
1702400	3040000	0	NaN	4	773.83013916	269.68270874	9.96920996839e+36
1824000	3040000	0	NaN	4	812.885131836	270.129974365	9.96920996839e+36
1945600	3040000	0	NaN	4	838.777770996	270.673828125	9.96920996839e+36
2067200	3040000	0	NaN	4	844.100708008	271.239868164	9.96920996839e+36
2188800	3040000	0	NaN	4	838.315979004	271.813598633	9.96920996839e+36
2310400	3040000	0	NaN	4	819.406616211	272.372650146	9.96920996839e+36
2432000	3040000	0	NaN	4	798.298461914	272.889923096	9.96920996839e+36
2553600	3040000	0	NaN	4	788.090332031	273.319854736	9.96920996839e+36
2675200	3040000	0	NaN	4	787.142211914	273.585784912	9.96920996839e+36
2796800	3040000	0	NaN	4	801.114196777	273.654266357	9.96920996839e+36
2918400	3040000	0	NaN	4	832.665039062	273.555419922	9.96920996839e+36
3040000	3040000	0	NaN	4	922.929931641	291.345977783	9.96920996839e+36
-3040000	2918400	0	NaN	4	796.729675293	275.923217773	9.96920996839e+36
-2918400	2918400	0	NaN	4	834.877990723	275.53692627	9.96920996839e+36
-2796800	2918400	0	NaN	4	856.044494629	275.09564209	9.96920996839e+36
-2675200	2918400	0	NaN	4	852.144470215	274.634613037	9.96920996839e+36
-2553600	2918400	0	NaN	4	827.506286621	274.154418945	9.96920996839e+36
-2432000	2918400	0	NaN	4	799.085998535	273.632354736	9.96920996839e+36
-2310400	2918400	0	NaN	4	795.255065918	272.959594727	9.96920996839e+36
-2188800	2918400	0	NaN	4	790.498291016	272.182922363	9.96920996839e+36
-2067200	2918400	0	NaN	4	756.666748047	271.488800049	9.96920996839e+36
-1945600	2918400	0	NaN	4	718.684631348	270.889282227	9.96920996839e+36
-1824000	2918400	0	NaN	4	684.897521973	270.371643066	9.96920996839e+36
-1702400	2918400	0	NaN	4	658.855529785	269.860198975	9.96920996839e+36
-1580800	2918400	0	NaN	4	635.039611816	269.336883545	273.701843262
-1459200	2918400	0	NaN	4	627.703979492	268.890594482	273.568847656
-1337600	2918400	0	NaN	4	627.680053711	268.505737305	273.454681396
-1216000	2918400	0	NaN	4	616.433532715	268.072265625	273.367462158
-1094400	2918400	0	NaN	4	613.942749023	267.579589844	273.313568115
-972800	2918400	0	NaN	4	607.418884277	267.15423584	273.281433105
-851200	2918400	0	NaN	4	601.062988281	266.729309082	273.261199951
-729600	2918400	0	NaN	4	600.569641113	266.270294189	273.273345947
-608000	2918400	0	NaN	4	612.816040039	265.840942383	273.29309082
-486400	2918400	0	NaN	4	638.048400879	265.519958496	273.284210205
-364800	2918400	0	NaN	4	659.36706543	265.305511475	273.295257568
-243200	2918400	0	NaN	4	657.803283691	265.226348877	273.299072266
-121600	2918400	0	NaN	4	629.195556641	265.304046631	273.297576904
0	2918400	0	NaN	4	614.961486816	265.439483643	273.311462402
121600	2918400	0	NaN	4	613.456604004	265.598358154	273.377746582
243200	2918400	0	NaN	4	610.63494873	265.776916504	273.460968018
364800	2918400	0	NaN	4	611.518493652	265.975158691	273.512207031
486400	2918400	0	NaN	4	605.189025879	266.180969238	273.602813721
608000	2918400	0	NaN	4	603.398742676	266.435028076	273.721191406
729600	2918400	0	NaN	4	619.700500488	266.757507324	273.795806885
851200	2918400	0	NaN	4	633.968566895	267.129547119	273.774505615
972800	2918400	0	NaN	4	641.902526855	267.585357666	273.820007324
1094400	2918400	0	NaN	4	661.32043457	268.125061035	273.956695557
1216000	2918400	0	NaN	4	682.001098633	268.617950439	274.110870361
1337600	2918400	0	NaN	4	696.262207031	269.021148682	274.268829346
1459200	2918400	0	NaN	4	715.620910645	269.34677124	274.395935059
1580800	2918400	0	NaN	4	741.792236328	269.61517334	274.482666016
1702400	2918400	0	NaN	4	779.440673828	269.89239502	9.96920996839e+36
1824000	2918400	0	NaN	4	818.164489746	270.304473877	9.96920996839e+36
1945600	2918400	0	NaN	4	844.028869629	270.823455811	9.96920996839e+36
2067200	2918400	0	NaN	4	857.847045898	271.370269775	9.96920996839e+36
2188800	2918400	0	NaN	4	861.912963867	271.927215576	9.96920996839e+36
2310400	2918400	0	NaN	4	847.733764648	272.465911865	9.96920996839e+36
2432000	2918400	0	NaN	4	819.863830566	272.962524414	9.96920996839e+36
2553600	2918400	0	NaN	4	796.869140625	273.403961182	9.96920996839e+36
