-3040000	3040000	0	NaN	4	738.399902344	293.675842285	9.96920996839e+36
-2918400	3040000	0	NaN	4	696.399658203	274.976806641	9.96920996839e+36
-2796800	3040000	0	NaN	4	710.585083008	274.443572998	9.96920996839e+36
-2675200	3040000	0	NaN	4	733.989746094	273.92086792	9.96920996839e+36
-2553600	3040000	0	NaN	4	769.521484375	273.341217041	9.96920996839e+36
-2432000	3040000	0	NaN	4	802.510437012	272.614379883	9.96920996839e+36
-2310400	3040000	0	NaN	4	820.163391113	271.827453613	9.96920996839e+36
-2188800	3040000	0	NaN	4	821.557556152	271.121856689	9.96920996839e+36
-2067200	3040000	0	NaN	4	820.07019043	270.412719727	9.96920996839e+36
-1945600	3040000	0	NaN	4	805.419799805	269.830383301	9.96920996839e+36
-1824000	3040000	0	NaN	4	775.920593262	269.474578857	9.96920996839e+36
-1702400	3040000	0	NaN	4	741.781921387	269.212799072	9.96920996839e+36
-1580800	3040000	0	NaN	4	711.189208984	268.896240234	9.96920996839e+36
-1459200	3040000	0	NaN	4	685.585021973	268.490844727	9.96920996839e+36
-1337600	3040000	0	NaN	4	650.260253906	268.18371582	273.409393311
-1216000	3040000	0	NaN	4	639.040588379	267.802459717	273.326171875
-1094400	3040000	0	NaN	4	657.184936523	267.308410645	273.275299072
-972800	3040000	0	NaN	4	665.450378418	266.884643555	273.24899292
-851200	3040000	0	NaN	4	666.009033203	266.537414551	273.226379395
-729600	3040000	0	NaN	4	650.875732422	266.385955811	273.212768555
-608000	3040000	0	NaN	4	636.477172852	266.444854736	273.214477539
-486400	3040000	0	NaN	4	634.180419922	266.59161377	273.218505859
-364800	3040000	0	NaN	4	639.487304688	266.730743408	273.219451904
-243200	3040000	0	NaN	4	645.473083496	266.870666504	273.221374512
-121600	3040000	0	NaN	4	648.926879883	266.999145508	273.224273682
0	3040000	0	NaN	4	651.08203125	267.11529541	273.247497559
121600	3040000	0	NaN	4	647.311279297	267.251434326	273.326446533
243200	3040000	0	NaN	4	642.964599609	267.393768311	273.400054932
364800	3040000	0	NaN	4	644.320983887	267.546478271	273.453674316
486400	3040000	0	NaN	4	636.077270508	267.731445312	273.545654297
608000	3040000	0	NaN	4	633.477661133	267.984893799	273.679870605
729600	3040000	0	NaN	4	641.970947266	268.284973145	273.795654297
851200	3040000	0	NaN	4	649.421630859	268.623046875	273.747161865
972800	3040000	0	NaN	4	657.339355469	269.011291504	273.689727783
1094400	3040000	0	NaN	4	680.03338623	269.397583008	273.794067383
1216000	3040000	0	NaN	4	718.593688965	269.694732666	273.973266602
1337600	3040000	0	NaN	4	760.057434082	269.859893799	274.168762207
1459200	3040000	0	NaN	4	798.003295898	269.898498535	9.96920996839e+36
1580800	3040000	0	NaN	4	834.097290039	269.891937256	9.96920996839e+36
1702400	3040000	0	NaN	4	876.96887207	270.011932373	9.96920996839e+36
1824000	3040000	0	NaN	4	922.970397949	270.333740234	9.96920996839e+36
1945600	3040000	0	NaN	4	950.116699219	270.824493408	9.96920996839e+36
2067200	3040000	0	NaN	4	934.547851562	271.39944458	9.96920996839e+36
2188800	3040000	0	NaN	4	921.863037109	271.981292725	9.96920996839e+36
2310400	3040000	0	NaN	4	927.668029785	272.525299072	9.96920996839e+36
2432000	3040000	0	NaN	4	945.852539062	272.996490479	9.96920996839e+36
2553600	3040000	0	NaN	4	944.914428711	273.36328125	9.96920996839e+36
2675200	3040000	0	NaN	4	908.599182129	273.585449219	9.96920996839e+36
2796800	3040000	0	NaN	4	877.044128418	273.655059814	9.96920996839e+36
2918400	3040000	0	NaN	4	891.111450195	273.581878662	9.96920996839e+36
3040000	3040000	0	NaN	4	988.008911133	291.39440918	9.96920996839e+36
-3040000	2918400	0	NaN	4	742.959350586	275.496246338	9.96920996839e+36
-2918400	2918400	0	NaN	4	756.053894043	275.039245605	9.96920996839e+36
-2796800	2918400	0	NaN	4	777.562133789	274.533721924	9.96920996839e+36
