-3040000	3040000	0	NaN	4	815.823974609	293.86114502	9.96920996839e+36
-2918400	3040000	0	NaN	4	783.103759766	275.208312988	9.96920996839e+36
-2796800	3040000	0	NaN	4	772.991943359	274.7421875	9.96920996839e+36
-2675200	3040000	0	NaN	4	746.021972656	274.257110596	9.96920996839e+36
-2553600	3040000	0	NaN	4	731.491271973	273.7059021	9.96920996839e+36
-2432000	3040000	0	NaN	4	731.406860352	273.037414551	9.96920996839e+36
-2310400	3040000	0	NaN	4	719.737548828	272.309661865	9.96920996839e+36
-2188800	3040000	0	NaN	4	693.187866211	271.638031006	9.96920996839e+36
-2067200	3040000	0	NaN	4	680.806335449	270.922546387	9.96920996839e+36
-1945600	3040000	0	NaN	4	669.090087891	270.293334961	9.96920996839e+36
-1824000	3040000	0	NaN	4	639.317260742	269.852325439	9.96920996839e+36
-1702400	3040000	0	NaN	4	608.559387207	269.470703125	9.96920996839e+36
-1580800	3040000	0	NaN	4	588.665405273	269.097198486	9.96920996839e+36
-1459200	3040000	0	NaN	4	564.33392334	268.836608887	9.96920996839e+36
-1337600	3040000	0	NaN	4	533.402404785	268.822113037	273.437042236
-1216000	3040000	0	NaN	4	515.860107422	268.699798584	273.349182129
-1094400	3040000	0	NaN	4	516.543273926	268.31060791	273.291931152
-972800	3040000	0	NaN	4	526.73840332	267.938476562	273.260040283
-851200	3040000	0	NaN	4	537.81628418	267.605834961	273.239715576
-729600	3040000	0	NaN	4	535.837890625	267.347259521	273.228485107
-608000	3040000	0	NaN	4	530.71307373	267.16015625	273.227935791
-486400	3040000	0	NaN	4	528.733520508	266.969848633	273.229370117
-364800	3040000	0	NaN	4	529.922119141	266.722930908	273.230377197
-243200	3040000	0	NaN	4	544.08013916	266.504364014	273.23248291
-121600	3040000	0	NaN	4	555.636108398	266.445587158	273.23638916
0	3040000	0	NaN	4	560.220031738	266.457763672	273.265441895
121600	3040000	0	NaN	4	569.595031738	266.507446289	273.360534668
243200	3040000	0	NaN	4	577.442199707	266.505706787	273.43939209
364800	3040000	0	NaN	4	592.445983887	266.511016846	273.48916626
486400	3040000	0	NaN	4	592.759155273	266.543945312	273.576629639
608000	3040000	0	NaN	4	583.813415527	266.676208496	273.69934082
729600	3040000	0	NaN	4	583.509094238	266.918731689	273.811065674
851200	3040000	0	NaN	4	589.958190918	267.215881348	273.783233643
972800	3040000	0	NaN	4	590.495056152	267.528869629	273.773742676
1094400	3040000	0	NaN	4	585.320007324	267.881988525	273.905639648
1216000	3040000	0	NaN	4	575.419921875	268.265594482	274.086364746
1337600	3040000	0	NaN	4	583.76184082	268.577789307	274.266021729
1459200	3040000	0	NaN	4	606.040100098	268.820739746	9.96920996839e+36
