-3040000	3040000	0	NaN	4	750.054077148	293.70880127	9.96920996839e+36
-2918400	3040000	0	NaN	4	725.137939453	275.029205322	9.96920996839e+36
-2796800	3040000	0	NaN	4	737.71673584	274.507904053	9.96920996839e+36
-2675200	3040000	0	NaN	4	738.511047363	273.960540771	9.96920996839e+36
-2553600	3040000	0	NaN	4	734.350036621	273.355651855	9.96920996839e+36
-2432000	3040000	0	NaN	4	728.647583008	272.659301758	9.96920996839e+36
-2310400	3040000	0	NaN	4	723.708068848	271.904449463	9.96920996839e+36
-2188800	3040000	0	NaN	4	709.731201172	271.276702881	9.96920996839e+36
-2067200	3040000	0	NaN	4	698.583496094	270.717376709	9.96920996839e+36
-1945600	3040000	0	NaN	4	688.457702637	270.292114258	9.96920996839e+36
-1824000	3040000	0	NaN	4	658.64453125	270.035980225	9.96920996839e+36
-1702400	3040000	0	NaN	4	617.452514648	269.830566406	9.96920996839e+36
-1580800	3040000	0	NaN	4	582.999816895	269.546295166	9.96920996839e+36
-1459200	3040000	0	NaN	4	560.916503906	269.193603516	9.96920996839e+36
-1337600	3040000	0	NaN	4	533.175842285	268.952911377	273.435699463
-1216000	3040000	0	NaN	4	528.82623291	268.616577148	273.344940186
-1094400	3040000	0	NaN	4	544.439697266	268.101776123	273.284179688
-972800	3040000	0	NaN	4	555.992797852	267.594329834	273.24786377
-851200	3040000	0	NaN	4	569.532470703	267.143859863	273.217987061
-729600	3040000	0	NaN	4	580.361755371	266.722381592	273.191436768
-608000	3040000	0	NaN	4	583.72644043	266.375793457	273.177246094
-486400	3040000	0	NaN	4	580.436218262	266.129364014	273.170349121
-364800	3040000	0	NaN	4	577.376586914	265.937042236	273.164398193
-243200	3040000	0	NaN	4	580.815734863	265.816741943	273.165802002
-121600	3040000	0	NaN	4	565.447387695	265.834838867	273.172485352
0	3040000	0	NaN	4	553.089111328	265.879089355	273.195129395
121600	3040000	0	NaN	4	554.95300293	265.94909668	273.27355957
243200	3040000	0	NaN	4	559.356384277	266.032867432	273.357910156
364800	3040000	0	NaN	4	571.521240234	266.101226807	273.415618896
486400	3040000	0	NaN	4	579.060180664	266.210479736	273.509307861
608000	3040000	0	NaN	4	579.974365234	266.396453857	273.641204834
