-3040000	3040000	0	NaN	4	799.152099609	293.094451904	9.96920996839e+36
-2918400	3040000	0	NaN	4	748.086181641	274.445129395	9.96920996839e+36
-2796800	3040000	0	NaN	4	742.985656738	273.950622559	9.96920996839e+36
-2675200	3040000	0	NaN	4	736.609191895	273.449493408	9.96920996839e+36
-2553600	3040000	0	NaN	4	733.145446777	272.923431396	9.96920996839e+36
-2432000	3040000	0	NaN	4	732.544555664	272.304748535	9.96920996839e+36
-2310400	3040000	0	NaN	4	706.450317383	271.582611084	9.96920996839e+36
-2188800	3040000	0	NaN	4	649.724853516	270.938873291	9.96920996839e+36
-2067200	3040000	0	NaN	4	605.733947754	270.320556641	9.96920996839e+36
-1945600	3040000	0	NaN	4	577.368164062	269.822052002	9.96920996839e+36
-1824000	3040000	0	NaN	4	549.503723145	269.478302002	9.96920996839e+36
-1702400	3040000	0	NaN	4	529.351257324	269.211730957	9.96920996839e+36
-1580800	3040000	0	NaN	4	520.010742188	268.949554443	9.96920996839e+36
-1459200	3040000	0	NaN	4	506.99395752	268.716583252	9.96920996839e+36
-1337600	3040000	0	NaN	4	490.901550293	268.592193604	273.415161133
-1216000	3040000	0	NaN	4	482.718597412	268.381591797	273.332946777
-1094400	3040000	0	NaN	4	474.771331787	268.089630127	273.278625488
-972800	3040000	0	NaN	4	481.150115967	267.853942871	273.243804932
-851200	3040000	0	NaN	4	491.011260986	267.649780273	273.215545654
-729600	3040000	0	NaN	4	490.34487915	267.492218018	273.200439453
-608000	3040000	0	NaN	4	475.283447266	267.402526855	273.197662354
-486400	3040000	0	NaN	4	468.630737305	267.289367676	273.198425293
-364800	3040000	0	NaN	4	485.04864502	267.070526123	273.197296143
-243200	3040000	0	NaN	4	507.870513916	266.794128418	273.198364258
-121600	3040000	0	NaN	4	527.05255127	266.579193115	273.200256348
0	3040000	0	NaN	4	536.514099121	266.485534668	273.218353271
121600	3040000	0	NaN	4	550.950378418	266.519989014	273.300872803
243200	3040000	0	NaN	4	561.671264648	266.597625732	273.388519287
364800	3040000	0	NaN	4	591.071777344	266.659423828	273.441467285
486400	3040000	0	NaN	4	616.514953613	266.747619629	273.532226562
608000	3040000	0	NaN	4	637.013244629	266.920440674	273.666290283
729600	3040000	0	NaN	4	659.311767578	267.125579834	273.784057617
851200	3040000	0	NaN	4	682.082214355	267.333862305	273.732147217
972800	3040000	0	NaN	4	698.46661377	267.605102539	273.657775879
1094400	3040000	0	NaN	4	703.782836914	267.928497314	273.777557373
1216000	3040000	0	NaN	4	734.825805664	268.21270752	273.999420166
1337600	3040000	0	NaN	4	779.036499023	268.435302734	274.193267822
1459200	3040000	0	NaN	4	806.93182373	268.584533691	9.96920996839e+36
1580800	3040000	0	NaN	4	820.767944336	268.749298096	9.96920996839e+36
1702400	3040000	0	NaN	4	832.449523926	269.080047607	9.96920996839e+36
1824000	3040000	0	NaN	4	857.24041748	269.621337891	9.96920996839e+36
1945600	3040000	0	NaN	4	882.809875488	270.26260376	9.96920996839e+36
2067200	3040000	0	NaN	4	914.592895508	270.897827148	9.96920996839e+36
2188800	3040000	0	NaN	4	956.352844238	271.486633301	9.96920996839e+36
2310400	3040000	0	NaN	4	993.557250977	272.009674072	9.96920996839e+36
2432000	3040000	0	NaN	4	986.914672852	272.464324951	9.96920996839e+36
2553600	3040000	0	NaN	4	944.70513916	272.84979248	9.96920996839e+36
2675200	3040000	0	NaN	4	914.083190918	273.108978271	9.96920996839e+36
2796800	3040000	0	NaN	4	935.607177734	273.190093994	9.96920996839e+36
2918400	3040000	0	NaN	4	977.689758301	273.101379395	9.96920996839e+36
3040000	3040000	0	NaN	4	1052.05712891	290.905639648	9.96920996839e+36
-3040000	2918400	0	NaN	4	769.328552246	274.927947998	9.96920996839e+36
-2918400	2918400	0	NaN	4	761.220275879	274.530303955	9.96920996839e+36
-2796800	2918400	0	NaN	4	753.594604492	274.055419922	9.96920996839e+36
-2675200	2918400	0	NaN	4	737.78704834	273.574371338	9.96920996839e+36
-2553600	2918400	0	NaN	4	730.392578125	273.049987793	9.96920996839e+36
-2432000	2918400	0	NaN	4	726.306945801	272.441650391	9.96920996839e+36
-2310400	2918400	0	NaN	4	692.516967773	271.77734375	9.96920996839e+36
-2188800	2918400	0	NaN	4	648.471374512	271.119293213	9.96920996839e+36
-2067200	2918400	0	NaN	4	620.547302246	270.527404785	9.96920996839e+36
-1945600	2918400	0	NaN	4	592.441223145	270.096374512	9.96920996839e+36
-1824000	2918400	0	NaN	4	554.256774902	269.789276123	9.96920996839e+36
-1702400	2918400	0	NaN	4	530.8671875	269.468261719	9.96920996839e+36
-1580800	2918400	0	NaN	4	524.813476562	269.110168457	273.6144104
-1459200	2918400	0	NaN	4	522.197570801	268.776123047	273.495758057
-1337600	2918400	0	NaN	4	516.862426758	268.510101318	273.393585205
-1216000	2918400	0	NaN	4	510.254699707	268.275054932	273.3175354
-1094400	2918400	0	NaN	4	494.679046631	268.069702148	273.27255249
-972800	2918400	0	NaN	4	501.403717041	267.874603271	273.244110107
-851200	2918400	0	NaN	4	512.288879395	267.639862061	273.224090576
-729600	2918400	0	NaN	4	509.176177979	267.408111572	273.234466553
-608000	2918400	0	NaN	4	493.937652588	267.229034424	273.252655029
-486400	2918400	0	NaN	4	483.337036133	267.075897217	273.246673584
-364800	2918400	0	NaN	4	497.927764893	266.894836426	273.25088501
-243200	2918400	0	NaN	4	527.421142578	266.661834717	273.249084473
-121600	2918400	0	NaN	4	551.401245117	266.439453125	273.243591309
0	2918400	0	NaN	4	567.268005371	266.299804688	273.249725342
121600	2918400	0	NaN	4	586.282531738	266.291992188	273.311065674
243200	2918400	0	NaN	4	591.053222656	266.383880615	273.403747559
364800	2918400	0	NaN	4	605.284545898	266.486602783	273.462280273
486400	2918400	0	NaN	4	619.225585938	266.605194092	273.558349609
608000	2918400	0	NaN	4	634.891784668	266.790039062	273.683166504
729600	2918400	0	NaN	4	654.551147461	267.006866455	273.758514404
851200	2918400	0	NaN	4	673.733276367	267.264892578	273.69418335
972800	2918400	0	NaN	4	690.989013672	267.552459717	273.659179688
1094400	2918400	0	NaN	4	705.607971191	267.814849854	273.823516846
1216000	2918400	0	NaN	4	737.029602051	268.037536621	274.04598999
1337600	2918400	0	NaN	4	789.707214355	268.247772217	274.23059082
