-3040000	3040000	0	NaN	4	706.691894531	293.60748291	9.96920996839e+36
-2918400	3040000	0	NaN	4	684.532104492	274.917175293	9.96920996839e+36
-2796800	3040000	0	NaN	4	685.762695312	274.348815918	9.96920996839e+36
-2675200	3040000	0	NaN	4	662.46673584	273.746032715	9.96920996839e+36
-2553600	3040000	0	NaN	4	640.385559082	273.096557617	9.96920996839e+36
-2432000	3040000	0	NaN	4	633.106262207	272.342559814	9.96920996839e+36
-2310400	3040000	0	NaN	4	637.865600586	271.584106445	9.96920996839e+36
-2188800	3040000	0	NaN	4	660.617919922	270.901489258	9.96920996839e+36
-2067200	3040000	0	NaN	4	689.194763184	270.273468018	9.96920996839e+36
-1945600	3040000	0	NaN	4	699.647766113	269.767456055	9.96920996839e+36
-1824000	3040000	0	NaN	4	688.987548828	269.37991333	9.96920996839e+36
-1702400	3040000	0	NaN	4	665.63659668	269.06427002	9.96920996839e+36
-1580800	3040000	0	NaN	4	644.528747559	268.743774414	9.96920996839e+36
-1459200	3040000	0	NaN	4	628.252319336	268.353149414	9.96920996839e+36
-1337600	3040000	0	NaN	4	614.800476074	268.076812744	273.444458008
-1216000	3040000	0	NaN	4	622.559204102	267.720153809	273.350494385
-1094400	3040000	0	NaN	4	639.150390625	267.268310547	273.280975342
-972800	3040000	0	NaN	4	625.658569336	266.975280762	273.234680176
-851200	3040000	0	NaN	4	602.963623047	266.768554688	273.197143555
-729600	3040000	0	NaN	4	569.876281738	266.576080322	273.164276123
-608000	3040000	0	NaN	4	547.25378418	266.383575439	273.142669678
-486400	3040000	0	NaN	4	541.145141602	266.225219727	273.131134033
-364800	3040000	0	NaN	4	539.790344238	266.122558594	273.123413086
-243200	3040000	0	NaN	4	543.858947754	266.080780029	273.122253418
-121600	3040000	0	NaN	4	549.851928711	266.110076904	273.127807617
0	3040000	0	NaN	4	546.861633301	266.193206787	273.152984619
121600	3040000	0	NaN	4	535.739257812	266.370391846	273.234283447
243200	3040000	0	NaN	4	546.370178223	266.541290283	273.324523926
364800	3040000	0	NaN	4	558.019836426	266.709564209	273.395446777
486400	3040000	0	NaN	4	561.13873291	266.902587891	273.50289917
608000	3040000	0	NaN	4	565.934387207	267.189544678	273.64755249
729600	3040000	0	NaN	4	571.968994141	267.549041748	273.765014648
851200	3040000	0	NaN	4	580.717590332	267.920349121	273.701782227
972800	3040000	0	NaN	4	590.979919434	268.340148926	273.605834961
1094400	3040000	0	NaN	4	587.994812012	268.896179199	273.697692871
1216000	3040000	0	NaN	4	585.912475586	269.438201904	273.90512085
1337600	3040000	0	NaN	4	601.119995117	269.811401367	274.110565186
1459200	3040000	0	NaN	4	641.76550293	269.955657959	9.96920996839e+36
1580800	3040000	0	NaN	4	708.949890137	269.983947754	9.96920996839e+36
1702400	3040000	0	NaN	4	776.723388672	270.086608887	9.96920996839e+36
1824000	3040000	0	NaN	4	822.289611816	270.384979248	9.96920996839e+36
1945600	3040000	0	NaN	4	848.687927246	270.854705811	9.96920996839e+36
2067200	3040000	0	NaN	4	873.955505371	271.400085449	9.96920996839e+36
2188800	3040000	0	NaN	4	909.076477051	271.943481445	9.96920996839e+36
2310400	3040000	0	NaN	4	933.428710938	272.465179443	9.96920996839e+36
2432000	3040000	0	NaN	4	962.0546875	272.962799072	9.96920996839e+36
2553600	3040000	0	NaN	4	1000.8460083	273.402954102	9.96920996839e+36
2675200	3040000	0	NaN	4	1032.32141113	273.668304443	9.96920996839e+36
2796800	3040000	0	NaN	4	1058.40917969	273.740112305	9.96920996839e+36
2918400	3040000	0	NaN	4	1086.42419434	273.652404785	9.96920996839e+36
3040000	3040000	0	NaN	4	1159.52294922	291.450378418	9.96920996839e+36
-3040000	2918400	0	NaN	4	680.585449219	275.460784912	9.96920996839e+36
-2918400	2918400	0	NaN	4	694.752197266	275.010650635	9.96920996839e+36
-2796800	2918400	0	NaN	4	694.431152344	274.459014893	9.96920996839e+36
-2675200	2918400	0	NaN	4	678.067565918	273.87890625	9.96920996839e+36
-2553600	2918400	0	NaN	4	665.336975098	273.238494873	9.96920996839e+36
-2432000	2918400	0	NaN	4	666.677124023	272.498504639	9.96920996839e+36
-2310400	2918400	0	NaN	4	681.554992676	271.749053955	9.96920996839e+36
-2188800	2918400	0	NaN	4	709.738952637	271.042572021	9.96920996839e+36
-2067200	2918400	0	NaN	4	733.366699219	270.453521729	9.96920996839e+36
-1945600	2918400	0	NaN	4	725.990356445	270.03338623	9.96920996839e+36
-1824000	2918400	0	NaN	4	697.824890137	269.674682617	9.96920996839e+36
-1702400	2918400	0	NaN	4	667.827514648	269.274627686	9.96920996839e+36
-1580800	2918400	0	NaN	4	641.624816895	268.817138672	273.673400879
-1459200	2918400	0	NaN	4	617.844360352	268.304840088	273.542510986
