-3040000	3040000	0	NaN	4	746.931335449	293.288818359	9.96920996839e+36
-2918400	3040000	0	NaN	4	714.713500977	274.61730957	9.96920996839e+36
-2796800	3040000	0	NaN	4	723.452026367	274.095581055	9.96920996839e+36
-2675200	3040000	0	NaN	4	735.46484375	273.530883789	9.96920996839e+36
-2553600	3040000	0	NaN	4	741.485595703	272.881958008	9.96920996839e+36
-2432000	3040000	0	NaN	4	735.239074707	272.153167725	9.96920996839e+36
-2310400	3040000	0	NaN	4	716.772399902	271.431060791	9.96920996839e+36
-2188800	3040000	0	NaN	4	686.278198242	270.739532471	9.96920996839e+36
-2067200	3040000	0	NaN	4	650.823608398	270.098327637	9.96920996839e+36
-1945600	3040000	0	NaN	4	616.934814453	269.551818848	9.96920996839e+36
-1824000	3040000	0	NaN	4	595.253845215	269.058013916	9.96920996839e+36
-1702400	3040000	0	NaN	4	566.875	268.55456543	9.96920996839e+36
-1580800	3040000	0	NaN	4	533.748474121	268.011474609	9.96920996839e+36
-1459200	3040000	0	NaN	4	498.270080566	267.414337158	9.96920996839e+36
-1337600	3040000	0	NaN	4	468.429779053	266.901855469	273.039855957
-1216000	3040000	0	NaN	4	446.837524414	266.530426025	272.965270996
-1094400	3040000	0	NaN	4	448.926544189	266.249145508	272.90914917
-972800	3040000	0	NaN	4	483.92477417	266.015869141	272.866516113
-851200	3040000	0	NaN	4	522.703613281	265.753265381	272.833618164
-729600	3040000	0	NaN	4	540.871765137	265.472961426	272.802642822
-608000	3040000	0	NaN	4	530.996582031	265.244659424	272.771972656
-486400	3040000	0	NaN	4	511.154022217	265.085906982	272.748626709
-364800	3040000	0	NaN	4	500.665008545	264.988525391	272.729705811
-243200	3040000	0	NaN	4	498.108032227	264.947814941	272.72366333
-121600	3040000	0	NaN	4	508.3046875	264.899108887	272.740783691
0	3040000	0	NaN	4	518.902832031	264.825653076	272.762512207
121600	3040000	0	NaN	4	523.113098145	264.794891357	272.789611816
243200	3040000	0	NaN	4	522.952392578	264.824615479	272.843383789
364800	3040000	0	NaN	4	508.954498291	264.921722412	272.921936035
486400	3040000	0	NaN	4	502.062316895	265.052032471	273.038665771
608000	3040000	0	NaN	4	512.148254395	265.242797852	273.154205322
729600	3040000	0	NaN	4	525.911254883	265.504882812	273.244812012
851200	3040000	0	NaN	4	532.861572266	265.818511963	273.223480225
972800	3040000	0	NaN	4	543.12878418	266.200653076	273.166900635
1094400	3040000	0	NaN	4	572.857543945	266.675018311	273.298492432
1216000	3040000	0	NaN	4	594.709777832	267.145843506	273.526885986
1337600	3040000	0	NaN	4	613.825439453	267.612182617	273.721435547
1459200	3040000	0	NaN	4	628.116271973	268.066009521	9.96920996839e+36
1580800	3040000	0	NaN	4	636.617004395	268.520629883	9.96920996839e+36
1702400	3040000	0	NaN	4	650.643371582	268.996490479	9.96920996839e+36
1824000	3040000	0	NaN	4	671.409851074	269.516967773	9.96920996839e+36
