x-axis,y-axis,ice_thickness,ice_velocity,ice_mask,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
364800,1702400,2954.33129883,2.77080798149,2,46.0491256714,226.408157349,273.134246826,1741047.0412944045,46.72608947699999,227.78385416655556,273.1303778755556,52.99523841006666
486400,1702400,2629.77490234,11.0503358841,2,55.4937057495,228.133758545,273.264190674,1770522.725073022,45.13043212900001,229.34511142311112,273.2641737198889,68.30172051315556
608000,1702400,1826.65759277,18.5864486694,2,80.3740005493,231.550888062,273.392974854,1807713.9596739302,41.842086791999975,232.15106370722222,273.39054701088895,70.28248511410779
729600,1702400,1865.73876953,18.2375907898,2,63.2227325439,234.770721436,273.499938965,1852156.0193461026,38.72921752900001,235.64928860144448,273.49008856888884,82.88482411688
851200,1702400,731.593994141,0.935231089592,2,175.857757568,237.102676392,273.537841797,1903341.062447821,36.43516540499999,239.56634691033332,273.5260416666667,76.64754146984667
972800,1702400,1782.42053223,721.446472168,2,97.9282150269,243.360778809,273.475738525,1960741.0843862072,30.114959715999987,242.68359544544444,273.3563741047778,86.43616231269445
1094400,1702400,1551.12780762,10.2421951294,2,62.3743057251,245.460876465,273.00680542,2023827.3444145378,27.545928954999965,244.9145931667778,273.04129028311115,96.58826531298888
1216000,1702400,1331.75866699,5.63099908829,2,74.440826416,246.012069702,272.61831665,2092085.5049447669,26.606246948000006,246.58380974666665,272.6453687878889,238.22643280027782
1337600,1702400,751.417724609,19.3915214539,2,480.80368042,248.961685181,272.348602295,2165026.4478754066,23.38691711399997,249.13511657722222,272.50914510077774,304.30989413777775
1459200,1702400,1011.59185791,39.6466445923,2,168.17401123,251.58442688,272.406677246,2242193.21201363,20.82225036600002,251.0364159478889,272.6761610242222,352.72269694000005
1580800,1702400,1219.14404297,12.0047807693,2,220.257553101,248.385604858,273.108978271,2323164.7380244043,24.72337341300002,252.761686537,272.98604329422227,375.7045711941111
1702400,1702400,893.520202637,24.7894687653,2,624.417053223,253.01121521,273.306488037,2407557.168583957,20.29527282700002,254.8405761718889,273.1549343533333,518.3177642823334
1824000,1702400,239.257858276,23.4680519104,2,848.758911133,259.982971191,272.946655273,2495023.398687876,12.963684081999986,258.4604068333333,273.2532721626667,669.4178873697779
1945600,1702400,0.0,,4,824.33215332,265.0574646,273.323486328,2585251.461657067,8.266021727999998,261.39573160811113,273.3326314291111,728.6874287923333
2067200,1702400,0.0,,4,740.422119141,266.661651611,273.059112549,2677962.210338301,6.397460937999995,264.2710384792222,273.3848368326667,821.0815565314446
2188800,1702400,0.0,,4,1084.22790527,267.937103271,273.176849365,2772906.6338411034,5.239746093999997,266.3264600964444,273.3739251031111,926.9410942922223
2310400,1702400,0.0,,4,1077.97143555,268.769836426,273.349975586,2869863.0489972862,4.580139160000044,268.46045939122223,273.43061998144435,995.3852945960001
2432000,1702400,0.0,,4,952.754150391,269.414123535,273.643798828,2968634.3257464366,4.229675293000014,269.32398478188884,273.6664564343334,983.3690049916667
2553600,1702400,0.0,,4,943.625,270.138000488,273.95413208,3069045.2456749477,3.8161315920000334,270.1630147297778,273.9670613605556,955.1223280166666
2675200,1702400,0.0,,4,974.189697266,271.04574585,274.267089844,3170940.0498905685,3.2213439939999944,270.93143463125,274.22674942025003,967.2980346685
2796800,1702400,0.0,,4,1011.08258057,272.115142822,274.599639893,3274180.2027377784,2.484497071000021,271.63803100583334,274.443934123,987.7699279788335
-2918400,1580800,0.0,,4,705.92364502,273.316925049,274.617370605,3319034.076354143,1.3004455559999997,272.9264587404,274.5481262206,716.1142578124
-2796800,1580800,0.0,,4,718.357116699,272.697875977,274.43649292,3212634.258673091,1.738616942999954,272.543460846125,274.35828781125,723.894432067875
-2675200,1580800,0.0,,4,752.391052246,271.7996521,274.041381836,3107349.944888731,2.241729736000025,271.72857666022225,274.02873060444443,730.079054091
-2553600,1580800,0.0,,4,610.026245117,270.447540283,273.45880127,3003298.453367564,3.0112609869999574,270.291507721,273.53355407724996,651.3972778325001
-2432000,1580800,0.0,,4,378.449676514,267.152008057,272.851013184,2900612.45946438,5.699005127000021,267.849456787125,272.90183639537497,504.99704742462507
-2310400,1580800,0.0,,4,317.836364746,265.449829102,272.292938232,2799442.2301594294,6.843109129999959,265.56774902362497,272.388740539625,361.8551101685
-2188800,1580800,0.0,,4,330.9480896,264.541748047,272.143127441,2699958.162638821,7.601379393999991,264.6097412111111,272.1937357585556,337.6605970594444
-2067200,1580800,0.0,,4,298.734588623,264.113006592,272.099334717,2602353.642378376,7.986328125,263.9881591798889,272.10251532666666,317.86285739488886
-1945600,1580800,0.0,,4,272.464202881,263.641113281,272.086608887,2506848.2203755374,8.445495606000009,263.46608818911113,272.091498481,288.7168477376666
-1824000,1580800,0.0,,4,248.307189941,262.920257568,272.096954346,2413691.0821395516,9.176696778000007,262.81487358944446,272.08753797744447,263.6137237548889
-1702400,1580800,0.0,,4,225.859268188,262.0625,272.092254639,2323164.7380244043,10.029754638999975,262.07957967122223,272.08922322588893,242.2295515272222
-1580800,1580800,0.0,,4,209.301574707,261.347717285,272.088897705,2235588.7993993885,10.741180420000035,261.348429362,272.08629692922227,223.63421800411112
-1459200,1580800,0.0,,4,198.060455322,260.67880249,272.079071045,2151323.6111752223,11.400268554999968,260.7116699217778,272.083618164,208.54955885155556
-1337600,1580800,0.0,,4,187.740066528,260.126556396,272.081451416,2070773.3820966503,11.95489501999998,260.1995680066667,272.0809834798889,201.55177476677775
-1216000,1580800,0.0,,4,199.708602905,259.799987793,272.08480835,1994388.2871697778,12.284820556999989,259.8977627223333,272.0795525445556,204.54740058055552
-1094400,1580800,0.0,,4,214.796875,259.823822021,272.083282471,1922664.8173823745,12.259460450000006,259.76201375333335,272.0785319011111,216.69385443800002
-972800,1580800,0.0,,4,226.61730957,259.791320801,272.089691162,1856143.4427328077,12.298370361000025,259.76882934566675,272.06934610988884,224.1578572591111
-851200,1580800,0.0,,4,219.059936523,259.935058594,272.097076416,1795402.4841243816,12.162017821999996,259.7696974012222,272.07754177499993,238.82076348199996
-729600,1580800,0.0,,4,248.555908203,259.249481201,272.170288086,1741047.0412944045,12.920806885000047,256.4084777831111,272.0511542425555,244.79119025333335
-608000,1580800,231.992141724,175.348709106,2,209.775390625,248.550308228,272.202209473,1693692.014505589,23.651901244999976,252.66878933377777,272.0466206867778,239.11582014299998
-486400,1580800,671.437072754,11.4663925171,2,128.305084229,249.526519775,272.111602783,1653938.81386223,22.585083008000026,247.39260694722225,272.0780944824444,203.05408223477775
-364800,1580800,656.016723633,0.22090703249,2,115.058418274,243.98387146,272.226715088,1622346.3501977623,28.242843628000003,242.9176550971111,272.18423461922225,150.97760306475556
-243200,1580800,1234.64660645,4.00450229645,2,38.1810455322,234.470825195,272.324890137,1599398.286856654,37.85406494200001,236.96189202188887,272.32539537233333,98.27447509774444
-121600,1580800,2821.10595703,9.14762210846,2,48.424369812,229.970169067,272.437988281,1585470.0249452842,42.467819214,231.87093946644447,272.45121595600006,64.99225362142222
0,1580800,2595.20288086,4.69593858719,2,46.7939224243,228.068481445,272.576629639,1580800.0,44.50814819399997,228.99435933411112,272.5855882432222,50.56218422783333
121600,1580800,2310.09228516,4.89049720764,2,47.1180953979,226.806915283,272.719909668,1585470.0249452842,45.91299438500002,227.41266377755557,272.71503024622217,48.35311508178889
243200,1580800,2733.52636719,4.11941766739,2,44.0685081482,225.474609375,272.850189209,1599398.286856654,47.37557983400001,226.03538343633335,272.8506435817778,44.02743360732222
364800,1580800,2956.8918457,1.39760005474,2,38.7322731018,223.911209106,272.979400635,1622346.3501977623,49.06819152899999,225.10925632044442,272.9744398328889,42.19278293186667
486400,1580800,2654.99316406,2.20953035355,2,46.2278366089,224.119995117,273.090087891,1653938.81386223,48.970092773999994,225.32475619844445,273.0877210831111,47.49442481994444
608000,1580800,2707.17407227,6.15530490875,2,63.7371673584,226.141479492,273.186157227,1693692.014505589,47.04467773500002,226.7990044488889,273.1823391386667,55.896117104411104
729600,1580800,2202.81689453,5.21997308731,2,84.0306243896,228.447753906,273.25189209,1741047.0412944045,44.80413818400001,229.27939181866668,273.244937473,87.71428404903334
851200,1580800,2039.60827637,26.854227066,2,155.627426147,232.122360229,273.255828857,1795402.4841243816,41.133468627999974,232.62118699822224,273.2497490776666,102.18975830063333
972800,1580800,1538.5222168,5.47227954865,2,112.553207397,236.339752197,273.151062012,1856143.4427328077,36.811309815000016,235.79785325788887,273.1462436251111,105.92038218166665
1094400,1580800,1113.6550293,3.29320383072,2,81.7354202271,238.452087402,272.956237793,1922664.8173823745,34.504150391000024,238.1937018501111,272.9618598088889,96.58660295277777
1216000,1580800,1409.48193359,4.09900522232,2,151.616485596,239.178253174,272.752807617,1994388.2871697778,33.57455444299998,239.96421813977778,272.75530327677774,155.36936272526665
1337600,1580800,1757.32189941,127.149421692,2,205.875289917,241.683990479,272.636138916,2070773.3820966503,30.952148437000005,241.54950459811113,272.6569281683333,182.97329881455556
1459200,1580800,1956.72827148,43.0770339966,2,168.645172119,242.343002319,272.731689453,2151323.6111752223,30.38868713400001,242.3218214247778,272.76043023,205.7243754067778
1580800,1580800,1389.80688477,14.1061735153,2,184.3565979,241.112075806,273.008911133,2235588.7993993885,31.89683532700002,243.4421963161111,272.9738667805555,245.59398057711113
1702400,1580800,1434.79370117,6.00994539261,2,349.100189209,243.875549316,273.206756592,2323164.7380244043,29.331207275999986,245.8548821343333,273.1740790472222,355.46590677888884
1824000,1580800,265.603881836,0.0191224366426,2,412.660064697,250.367507935,273.381256104,2413691.0821395516,23.013748168999996,250.10145060233333,273.3999871147778,470.9207594128889
1945600,1580800,54.521484375,2.05459117889,2,494.989562988,254.62727356,273.842803955,2506848.2203755374,19.21553039500003,253.52721659355555,273.675737169,557.1803012424444
2067200,1580800,302.098754883,0.0295065529644,2,521.186157227,253.654846191,274.257080078,2602353.642378376,20.60223388700001,258.4752265083333,273.72735595700004,721.4093187117778
2188800,1580800,0.0,,4,815.847106934,265.804046631,273.272277832,2699958.162638821,7.4682312009999805,262.8040974934445,273.5483907064444,897.4440171984446
2310400,1580800,0.0,,4,1111.64489746,267.719024658,273.212127686,2799442.2301594294,5.49310302799995,267.1565382215556,273.3571539985556,992.1266682942221
2432000,1580800,0.0,,4,961.009338379,268.828979492,273.485351562,2900612.45946438,4.656372070000032,268.5995958116667,273.4934997558889,973.6135457360001
2553600,1580800,0.0,,4,932.821411133,269.831481934,273.839324951,3003298.453367564,4.007843016999971,269.66407267255556,273.81430731877776,937.036037869
2675200,1580800,0.0,,4,947.577331543,270.813781738,274.147003174,3107349.944888731,3.3332214360000307,270.70004272455554,274.14500257711114,949.5587497292222
2796800,1580800,0.0,,4,983.602050781,271.832092285,274.471588135,3212634.258673091,2.639495850000003,271.54567718500005,274.40321731587505,971.0424423219999
2918400,1580800,0.0,,4,1022.29772949,272.729492188,274.751617432,3319034.076354143,2.0221252439999944,272.0661560058,274.5611999514,986.851843262
-2918400,1459200,0.0,,4,712.757202148,273.034088135,274.464630127,3262870.392767693,1.4305419920000304,272.868020194,274.4153006417143,718.9386945451428
-2796800,1459200,0.0,,4,721.404296875,272.47668457,274.377471924,3154576.8147249166,1.9007873540000446,272.42758178722227,274.2746412488889,738.5762600368889
-2675200,1459200,0.0,,4,769.863098145,271.675598145,273.94732666,3047287.265749654,2.2717285150000066,271.5495537652222,273.9561292861111,829.56551785
-2553600,1459200,0.0,,4,1025.20593262,270.458831787,273.527496338,2941111.6265793107,3.0686645509999835,269.1913261415,273.578178405875,846.10763931375
-2310400,1459200,0.0,,4,322.630981445,264.297729492,272.267028809,2732620.1345960987,7.969299317000036,263.51122665425,272.34058380125,433.04690933275
-2188800,1459200,0.0,,4,326.971679688,263.319976807,271.864105225,2630610.2105785264,8.544128418000014,263.319112142,272.0311991373333,321.73545328788884
-2067200,1459200,0.0,,4,283.745544434,263.044708252,271.917694092,2530332.0888768733,8.872985839999956,263.0321112738889,271.9157070583334,304.34299384244446
-1945600,1459200,0.0,,4,252.66104126,262.725067139,271.932861328,2432000.0,9.207794189000026,262.5056966145556,271.9210205077777,275.15295749244444
-1824000,1459200,0.0,,4,228.669677734,262.22253418,271.953186035,2335859.721815503,9.730651854999962,261.9245741102222,271.95311143655556,250.30225626622223
-1702400,1459200,0.0,,4,215.130859375,261.411071777,271.969238281,2242193.21201363,10.558166503999985,261.2657945421111,271.9692314995556,229.63601175933334
-1580800,1459200,0.0,,4,206.052764893,260.638305664,271.980316162,2151323.6111752223,11.342010498000036,260.5936889648889,271.97602335611117,212.62918768988888
-1459200,1459200,0.0,,4,193.050445557,259.989593506,271.975219727,2063620.4302148202,11.985626221000018,260.00850762255556,271.97552151155554,196.75547112366664
-1337600,1459200,0.0,,4,173.532043457,259.452301025,271.974304199,1979504.5844857243,12.52200317400002,259.558420817,271.9726087783334,186.57182820644445
-1216000,1459200,0.0,,4,178.878326416,259.161621094,271.9715271,1899452.7211804984,12.809906006000006,259.33202446811106,271.9623074003334,187.26260206433332
-1094400,1459200,0.0,,4,199.218688965,259.228729248,271.97277832,1824000.0,12.744049071999996,259.2518751355555,271.9557325576667,200.13242255311113
-972800,1459200,0.0,,4,216.632019043,259.236846924,271.975616455,1753740.1403856843,12.738769531000003,259.3016526963333,271.9422505696667,214.22725762244443
-851200,1459200,0.0,,4,215.029922485,259.421203613,271.917144775,1689321.1891170961,12.495941162000008,259.2315233018889,271.9651387532223,240.16466946055556
-729600,1459200,0.0,,4,302.505218506,259.429321289,272.013031006,1631435.1963838465,12.583709717000033,255.36881171333334,271.9614630805556,250.30548773855557
-608000,1459200,196.747940063,409.898345947,3,367.658843994,248.726318359,271.787780762,1580800.0,23.061462403000007,250.86372545033333,271.94412909622224,235.574180603
-486400,1459200,1221.37792969,21.4544677734,2,375.548309326,247.89781189,271.738189697,1538131.8539058997,23.84037780699998,244.59911092122223,271.97841729066664,173.91027916807778
-364800,1459200,1107.43774414,11.0037994385,2,125.710464478,240.171569824,272.080169678,1504108.9322253226,31.908599854000016,240.03224182122221,272.06970893022225,104.06705008622221
-243200,1459200,2481.57446289,8.82947540283,2,39.1991233826,233.462234497,272.172180176,1479327.847368527,38.709945678999986,234.93037414533333,272.2248806424445,58.48656887484445
-121600,1459200,2672.24414062,15.2131309509,2,41.970615387,230.337463379,272.402038574,1464257.9007811432,42.064575195,230.98527696377778,272.33230251744436,41.07905875312222
0,1459200,2638.16674805,18.3870429993,2,39.2539749146,228.400222778,272.465698242,1459200.0,44.065475463999974,228.6776953801111,272.46279229055557,40.92414474487778
121600,1459200,2591.78125,10.5324602127,2,37.0308990479,226.939575195,272.601531982,1464257.9007811432,45.66195678699998,226.9822777641111,272.58775160044445,38.579558902322226
243200,1459200,2693.60498047,7.57717657089,2,34.5406417847,225.280975342,272.714904785,1479327.847368527,47.43392944299998,225.3212721082222,272.7206556532222,36.585794660788885
364800,1459200,2845.07080078,4.62257051468,2,34.5479125977,223.300323486,272.827423096,1504108.9322253226,49.52709961000002,223.8552263047778,272.8292473686667,35.39259465535555
486400,1459200,2933.45727539,2.18599009514,2,31.031211853,222.184661865,272.920257568,1538131.8539058997,50.735595703,222.99881490066667,272.9249979655555,36.82550027634444
608000,1459200,2475.26782227,0.337153941393,2,31.2565898895,222.172332764,272.994750977,1580800.0,50.82241821300002,223.21624247233333,272.9996100532222,43.79647424484445
729600,1459200,2565.25537109,4.17024087906,2,47.6911849976,223.669448853,273.040802002,1631435.1963838465,49.371353149000015,224.82816229922224,273.0447150336667,64.24183930284444
851200,1459200,2023.88305664,24.6781349182,2,87.631072998,227.536865234,273.044250488,1689321.1891170961,45.507385253999985,227.36022101499998,273.04392157666666,79.99396006255556
972800,1459200,2306.859375,30.6848144531,2,95.1656036377,230.240325928,272.990386963,1753740.1403856843,42.75006103499999,229.98905605722223,272.9899258083334,86.75044038551111
1094400,1459200,1859.86730957,7.21349287033,2,84.4104309082,231.564956665,272.898040771,1824000.0,41.333084106,231.97675069166664,272.89711507155556,90.86265818281112
1216000,1459200,1963.30041504,36.4150505066,2,109.054931641,233.134216309,272.807342529,1899452.7211804984,39.67312621999997,233.69534301766666,272.80688815633334,109.76569069766667
1337600,1459200,1942.69482422,41.7189750671,2,148.012893677,235.229827881,272.7734375,1979504.5844857243,37.543609618999994,235.17737325044442,272.77572631833334,128.87699974911112
1459200,1459200,2292.375,33.9114265442,2,140.136398315,235.818069458,272.837341309,2063620.4302148202,37.01927185100001,236.17735629622223,272.8407016331111,138.44130537232223
1580800,1459200,2166.05517578,4.47627544403,2,135.257781982,235.777709961,272.992095947,2151323.6111752223,37.214385985999996,237.28537495922222,272.9800313314445,166.3618291217
1702400,1459200,2175.6237793,35.1449394226,2,220.001068115,239.072113037,273.165863037,2242193.21201363,34.09375,239.22403801822222,273.1696743435556,202.92253027997782
1824000,1459200,1148.70703125,3.10434031487,2,204.38394165,241.109191895,273.449707031,2335859.721815503,32.34051513599999,242.42806328677776,273.4367506238889,262.16618431922217
1945600,1459200,1069.26037598,2.63727116585,2,259.643890381,243.809768677,273.976867676,2432000.0,30.16709899899999,245.86455620677782,273.8036431205556,352.2563824123333
2067200,1459200,963.370605469,16.8322677612,2,708.245910645,246.474273682,274.844665527,2530332.0888768733,28.37039184500003,252.85555521655553,273.80060492611113,546.3061540392223
2188800,1459200,0.0,,4,1043.7890625,262.250610352,273.793060303,2630610.2105785264,11.54244995099998,259.5017903645555,273.5423516167778,755.2891337076667
2310400,1459200,0.0,,4,973.661560059,265.965484619,272.970367432,2732620.1345960987,7.004882812999995,265.58742607966667,273.22903442388883,887.5077785914444
2432000,1459200,0.0,,4,908.234558105,267.71963501,273.310577393,2836175.0016527544,5.590942383000026,267.4385918512222,273.33182779944445,911.4190809461111
2553600,1459200,0.0,,4,900.799560547,269.009796143,273.675842285,2941111.6265793107,4.666046141999971,268.767601861,273.66357421866667,900.9399549696667
2675200,1459200,0.0,,4,912.313293457,270.175109863,274.005645752,3047287.265749654,3.830535889000032,269.98626708977775,274.0085584852223,916.0916205513333
2796800,1459200,0.0,,4,940.017822266,271.339233398,274.34475708,3154576.8147249166,3.005523682000046,271.12101576055557,274.33147176122225,944.1293402775555
2918400,1459200,0.0,,4,977.259033203,272.314819336,274.638397217,3262870.392767693,2.3235778809999488,271.74575805657145,274.5211225238571,962.0990687775715
-3040000,1337600,0.0,,4,722.792297363,273.24597168,274.401397705,3321260.8690074314,1.155426024999997,273.04517211919995,274.40144653320004,731.9556518552
-2918400,1337600,0.0,,4,719.131408691,272.900238037,274.373718262,3210332.1198904016,1.473480225000003,272.790267944375,274.35351943975,734.691551208375
-2796800,1337600,0.0,,4,732.20489502,272.40435791,274.236022949,3100203.8642644132,1.831665039000029,272.2678493924444,274.21529812288895,764.2576022677778
-2675200,1337600,0.0,,4,815.153625488,271.542816162,273.977355957,2990964.5267037186,2.434539794999978,271.39994642466667,273.940012614,940.4025878917778
-2553600,1337600,0.0,,4,1321.48339844,270.442626953,273.602813721,2882715.1645627427,3.160186768000017,268.398193359375,273.688777923625,1209.493041994375
-2432000,1337600,61.3589134216,1.70881605148,2,1096.28808594,260.011535645,273.219238281,2775571.609596841,13.207702636000022,264.340026855375,273.100742340125,1038.95386123875
-2310400,1337600,0.0,,4,341.163726807,260.450744629,272.281158447,2669667.005452178,11.830413818000011,261.03306198125,272.44816207887504,700.7570571910001
-2188800,1337600,0.0,,4,350.086669922,262.866241455,271.806060791,2565154.8101430447,8.939819335999971,261.42113579644445,271.9632195366667,359.40101114922226
-2067200,1337600,0.0,,4,323.501434326,261.788024902,271.609344482,2462212.338528097,9.821319579999965,261.65809461811114,271.74899970155553,344.3248155383333
-1945600,1337600,0.0,,4,299.973693848,261.24911499,271.782226562,2361044.921216028,10.533111571999996,261.4674343533334,271.73870171433333,320.7182006836666
-1824000,1337600,0.0,,4,268.319244385,260.847442627,271.810974121,2261890.748908974,10.963531493999994,260.87735324444446,271.80600653744443,286.09184265144444
-1702400,1337600,0.0,,4,241.335128784,260.24206543,271.85369873,2165026.4478754066,11.611633299999994,260.30519951722226,271.84297349711113,252.93622165266666
-1580800,1337600,0.0,,4,223.748397827,259.700256348,271.877563477,2070773.3820966503,12.177307129000042,259.75950113944447,271.8518371581111,226.0390896268889
-1459200,1337600,0.0,,4,201.123794556,259.272888184,271.867950439,1979504.5844857243,12.595062255000016,259.289042155,271.84633382155556,203.90676371277777
-1337600,1337600,0.0,,4,178.189697266,258.870147705,271.854919434,1891652.061030252,12.984771728999988,258.9583231608889,271.8361714681111,187.40589565722223
-1216000,1337600,0.0,,4,168.863021851,258.67388916,271.864227295,1807713.9596739302,13.19033813499999,258.8588494194445,271.8335266114445,181.96076965344443
-1094400,1337600,0.0,,4,184.436096191,258.851165771,271.773468018,1728260.7210719106,12.922302247000005,258.86312866211114,271.8274502225556,191.1805742052222
-972800,1337600,0.0,,4,212.040863037,258.699493408,271.786193848,1653938.81386223,13.086700439999959,258.94846598300006,271.8108147515556,209.53589375811111
-851200,1337600,0.0,,4,240.213607788,258.727233887,271.785003662,1585470.0249452842,13.057769774999997,258.3769887287778,271.8277350531111,242.54604933000005
-729600,1337600,0.0,,4,280.82723999,258.59375,271.852203369,1523643.632874827,13.258453368999994,253.98658752433337,271.82441880966667,236.50877804225559
-608000,1337600,1209.12243652,12.2892551422,2,169.123321533,245.686630249,271.828430176,1469298.3903891,26.141799926999994,248.67413838711113,271.817759196,212.26499387951108
-486400,1337600,1882.73937988,11.3228168488,2,37.868309021,240.113388062,271.793426514,1423291.5091435064,31.680038451999962,242.3670213487778,271.8694763184444,139.78375498453335
-364800,1337600,1582.20275879,2.20849776268,2,36.1443710327,236.735580444,272.037231445,1386453.3169205517,35.30165100099998,238.5638071695556,271.97648451077777,90.68365012278889
-243200,1337600,2844.17407227,24.0030250549,2,40.5883255005,233.928375244,272.142974854,1359529.3303198721,38.21459960999999,234.62316555433335,272.1404520672222,51.13359790383333
-121600,1337600,2352.50561523,22.7950801849,2,41.1023864746,231.313278198,272.199737549,1343115.899689971,40.88645935100001,231.45142279722222,272.2347547744444,39.752207014300005
0,1337600,3030.96069336,18.446975708,2,34.1977653503,228.916442871,272.268585205,1337600.0,43.352142334000035,229.08030022511107,272.3442179362222,36.11333762275556
121600,1337600,2781.9921875,19.2332935333,2,32.4252738953,227.346710205,272.493011475,1343115.899689971,45.14630127000001,227.16375732422222,272.45763481977775,33.98908445571111
243200,1337600,2834.76660156,13.50020504,2,31.7869491577,225.606567383,272.599304199,1359529.3303198721,46.99273681600002,225.30350579155552,272.5884975856667,32.38441806371111
364800,1337600,3141.53808594,7.43407869339,2,29.0215988159,223.224563599,272.70022583,1386453.3169205517,49.47566223100003,223.495707194,272.6980590818889,30.430478837755555
486400,1337600,3197.21826172,4.62661981583,2,28.5764198303,221.59413147,272.781433105,1423291.5091435064,51.18730163500001,221.92592027444442,272.7812839083333,29.073857837244443
608000,1337600,3121.87475586,2.25585508347,2,28.2984924316,220.340637207,272.845245361,1469298.3903891,52.50460815400004,221.1784922282222,272.84479437922226,30.657401190844446
729600,1337600,2785.89746094,1.42872834206,2,33.3187408447,220.275741577,272.885864258,1523643.632874827,52.610122681000036,221.58014763733334,272.8848741318889,39.740421719
851200,1337600,2586.28076172,9.40176486969,2,46.5852546692,222.746841431,272.897644043,1585470.0249452842,50.15080261200001,223.06676737477775,272.895155165,51.02861891851111
972800,1337600,2348.92895508,10.266084671,2,57.3425254822,224.86289978,272.877563477,1653938.81386223,48.01466369700003,224.85526529944445,272.87557983400006,60.10625330606667
1094400,1337600,2231.97216797,5.48242139816,2,59.7030220032,226.035415649,272.838317871,1728260.7210719106,46.80290222200003,226.63446553544443,272.8368259005556,66.4498519897889
1216000,1337600,2379.86645508,17.9666423798,2,66.1822967529,227.982849121,272.802276611,1807713.9596739302,44.81942749000004,228.35355461966668,272.80214436833336,76.5750083924
1337600,1337600,2435.78149414,27.2871303558,2,81.3004455566,229.996490479,272.797393799,1891652.061030252,42.80090332000003,230.00990125866667,272.7983567978889,87.41488986546668
1459200,1337600,2687.68334961,13.1564559937,2,89.0690841675,231.229660034,272.843109131,1979504.5844857243,41.613449097,231.24106343588886,272.84467230900003,94.8789473638889
1580800,1337600,2001.14025879,6.06722640991,2,93.3180847168,232.405380249,272.94619751,2070773.3820966503,40.540817261,232.5294833712222,272.93860880533333,108.86395645126667
1702400,1337600,2406.77270508,17.7956848145,2,117.372085571,233.934814453,273.088317871,2165026.4478754066,39.153503418000014,234.17943488233334,273.08144463422224,120.64673275401113
1824000,1337600,2173.06616211,1.02848362923,2,109.852958679,235.361999512,273.287963867,2261890.748908974,37.92596435499996,236.82755533855556,273.2823994953334,151.71296098492223
1945600,1337600,1658.16906738,19.156463623,2,191.491897583,239.694351196,273.531219482,2361044.921216028,33.83686828599997,240.72659640855557,273.54500325500004,242.1419601441222
2067200,1337600,1203.50793457,2.8706240654,2,267.853057861,247.681793213,273.661224365,2462212.338528097,25.979431152000018,249.06661139599998,273.54046969933336,415.8479936388889
2188800,1337600,0.0,,4,613.708740234,261.703033447,273.026245117,2565154.8101430447,11.323211669999978,257.1941816542223,273.3070203993333,607.4219563802221
2310400,1337600,0.0,,4,741.665710449,264.263000488,272.844116211,2669667.005452178,8.581115723000039,263.90552096899995,273.06911892377775,746.3284810383334
2432000,1337600,0.0,,4,818.009033203,266.03302002,273.147186279,2775571.609596841,7.114166259000001,266.00653754344444,273.15248955622224,815.5091349284444
2553600,1337600,0.0,,4,854.92565918,267.576904297,273.501556396,2882715.1645627427,5.9246520990000135,267.5106811524445,273.49151611322225,853.6803046333333
2675200,1337600,0.0,,4,872.76940918,268.919708252,273.859680176,2990964.5267037186,4.939971923999963,268.8960300021111,273.85298326266667,883.002794054
2796800,1337600,0.0,,4,899.998046875,270.378295898,274.231628418,3100203.8642644132,3.8533325200000377,270.1527642143334,274.1954040527778,913.4011501736667
2918400,1337600,0.0,,4,941.329345703,271.586608887,274.532928467,3210332.1198904016,2.9463195799999653,270.971694946125,274.419178009125,936.881217956625
3040000,1337600,0.0,,4,970.189453125,272.039764404,274.676940918,3321260.8690074314,2.637176514000032,271.4257324218,274.5389160158,952.25234375
-3040000,1216000,0.0,,4,750.884460449,273.247009277,274.401763916,3274180.2027377784,1.1547546389999752,273.0404052733333,274.40827433266674,753.5702921546666
-2918400,1216000,0.0,,4,754.212890625,272.798553467,274.365722656,3161600.0,1.567169189000026,272.78572930222225,274.37183973522224,756.6190795896667
-2796800,1216000,0.0,,4,764.144958496,272.215240479,274.207427979,3049712.4848090187,1.9921875,272.1438564723333,274.2346801757778,789.7700127494444
-2675200,1216000,0.0,,4,889.446044922,271.363067627,273.988006592,2938596.7807782,2.6249389649999557,271.29007636166665,273.964908176,963.7642822276666
-2553600,1216000,0.0,,4,1424.71704102,270.020294189,273.596191406,2828343.8546258835,3.5758972169999765,268.30919053811107,273.7084248861111,1296.1043769011112
-2432000,1216000,252.770675659,3.25343108177,2,2333.78710938,261.670776367,273.651794434,2719058.6606397443,11.981018067000036,263.86678059888897,273.2862481011111,1244.4246046305557
-2310400,1216000,474.608734131,0.385429859161,2,446.354614258,257.367675781,272.660217285,2610862.723315801,15.292541503999985,260.0712212456667,272.7421061196667,956.9963955365557
-2188800,1216000,221.357162476,831.910949707,3,388.773590088,258.279815674,271.835693359,2503897.2502880385,13.555877684999984,258.7063802083333,272.083614773,512.3760782882223
-2067200,1216000,0.0,,4,451.380859375,261.375305176,271.42767334,2398326.883475228,10.052368164000029,259.3989257812222,271.70815361855557,423.40658230255553
-1945600,1216000,0.0,,4,421.828826904,260.274597168,271.565338135,2294344.211316166,11.290740966999977,259.74721272777776,271.60866292311107,405.3170912001111
