x-axis,y-axis,ice_thickness,ice_velocity,ice_mask,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
608000,0,2952.78295898,4.50161600113,2,22.9138641357,219.68031311,272.067230225,608000.0,52.38691711500002,221.22118812747934,272.07992024068596,32.07829268904545
729600,0,2929.3359375,4.3878235817,2,16.8747215271,217.84664917,272.112335205,729600.0,54.265686035000016,220.73485167951242,272.1257687403306,29.47218083152975
851200,0,2383.25561523,2.81673288345,2,17.9639263153,216.401031494,272.158599854,851200.0,55.75756835999999,220.63279144031404,272.1686772118265,28.894158875647932
972800,0,2765.3828125,3.45176124573,2,15.5930938721,215.557296753,272.209564209,972800.0,56.652267456000004,220.8688905573719,272.2104154224463,30.21878422193636
1094400,0,3163.45727539,0.5102673769,2,18.0934314728,214.262649536,272.259277344,1094400.0,57.996627808,221.35433442923966,272.251413140438,32.7450197866157
1216000,0,3504.46728516,1.85576581955,2,27.217912674,216.250305176,272.306915283,1216000.0,56.05661010700001,222.1694985381653,272.289162880157,37.15082288379669
1337600,0,3577.28540039,3.45395970345,2,34.3887367249,219.22303772,272.337310791,1337600.0,53.114273070999985,223.2597395211157,272.32498042839666,43.4748473206876
1459200,0,3158.84863281,4.11540603638,2,41.3696060181,221.611450195,272.341827393,1459200.0,50.73037719800001,224.79650576252067,272.3620196886364,54.163985654343804
1580800,0,2958.69580078,3.36706352234,2,45.8192405701,223.2162323,272.344604492,1580800.0,49.12837219199997,226.86441216586778,272.4138809078016,71.73292675490494
1702400,0,2947.65698242,2.96347546577,2,53.8258323669,224.464279175,272.363494873,1702400.0,47.89921569799998,229.38497975246284,272.4722219419752,94.75471721994546
1824000,0,2803.38232422,6.06513977051,2,65.8968200684,226.654067993,272.402801514,1824000.0,45.74873352099996,232.3505220019091,272.5478694694876,131.88235841701652
1945600,0,2850.32763672,11.1774778366,2,90.870803833,229.193908691,272.465637207,1945600.0,43.271728515999996,235.77908514352066,272.61204364870247,184.6817198036033
2067200,0,2865.56030273,24.7950134277,2,123.09172821,231.911026001,272.559936523,2067200.0,40.648910521999966,239.57426187812396,272.65456623675203,243.73160494653553
2188800,0,2572.41308594,42.0334396362,2,160.592269897,236.272033691,272.714660645,2188800.0,36.44262695399999,243.4030341786529,272.71387223169415,303.2270116569521
2310400,0,1980.91394043,76.3042297363,2,252.220626831,241.075927734,272.76763916,2310400.0,31.691711425999983,247.14106384777688,272.80073837404956,362.48824423797845
2432000,0,1688.98706055,116.49861145,2,377.460266113,246.762329102,273.060821533,2432000.0,26.298492431000028,250.78510290723966,272.89230498003303,424.927472232795
2553600,0,109.858604431,6.04135608673,2,532.846313477,258.335083008,272.85244751,2553600.0,14.517364501999964,252.85791362409995,272.93786399143636,459.9256027221754
2675200,0,0.0,,4,753.531677246,264.309295654,272.733276367,2675200.0,8.423980712999992,255.14273502843432,272.99149823426256,500.8306157275939
2796800,0,0.0,,4,726.776855469,265.916564941,272.956787109,2796800.0,7.040222168000014,257.60963335897725,273.05104481086363,546.2756005200569
2918400,0,0.0,,4,707.452514648,266.778686523,273.252380371,2918400.0,6.473693848000039,260.0916381438831,273.0974969244155,594.033312909039
3040000,0,0.0,,4,736.710388184,267.368469238,273.402313232,3040000.0,6.033843993999994,262.61298185396964,273.13884527028785,647.6349614461666
-3040000,-121600,0.0,,4,776.975708008,274.36541748,274.772857666,3042431.027977463,0.4074401859999739,272.30412015048483,274.5459275678788,812.4575805663939
-2918400,-121600,0.0,,4,781.013916016,273.954223633,274.759338379,2920932.2347497214,0.8051147459999584,271.72278624696105,274.37964263518177,797.2808378145196
