-3040000	3040000	4
-2918400	3040000	4
-2796800	3040000	4
-2675200	3040000	4
-2553600	3040000	4
-2432000	3040000	4
-2310400	3040000	4
-2188800	3040000	4
-2067200	3040000	4
-1945600	3040000	4
-1824000	3040000	4
-1702400	3040000	4
-1580800	3040000	4
-1459200	3040000	4
-1337600	3040000	4
-1216000	3040000	4
-1094400	3040000	4
-972800	3040000	4
-851200	3040000	4
-729600	3040000	4
-608000	3040000	4
-486400	3040000	4
-364800	3040000	4
-243200	3040000	4
-121600	3040000	4
0	3040000	4
121600	3040000	4
243200	3040000	4
364800	3040000	4
486400	3040000	4
608000	3040000	4
729600	3040000	4
851200	3040000	4
972800	3040000	4
1094400	3040000	4
1216000	3040000	4
1337600	3040000	4
1459200	3040000	4
1580800	3040000	4
1702400	3040000	4
1824000	3040000	4
1945600	3040000	4
2067200	3040000	4
2188800	3040000	4
2310400	3040000	4
2432000	3040000	4
2553600	3040000	4
2675200	3040000	4
2796800	3040000	4
2918400	3040000	4
3040000	3040000	4
-3040000	2918400	4
-2918400	2918400	4
-2796800	2918400	4
-2675200	2918400	4
-2553600	2918400	4
-2432000	2918400	4
-2310400	2918400	4
-2188800	2918400	4
-2067200	2918400	4
-1945600	2918400	4
-1824000	2918400	4
-1702400	2918400	4
-1580800	2918400	4
-1459200	2918400	4
-1337600	2918400	4
-1216000	2918400	4
-1094400	2918400	4
-972800	2918400	4
-851200	2918400	4
-729600	2918400	4
-608000	2918400	4
-486400	2918400	4
-364800	2918400	4
-243200	2918400	4
-121600	2918400	4
0	2918400	4
121600	2918400	4
243200	2918400	4
364800	2918400	4
486400	2918400	4
608000	2918400	4
729600	2918400	4
851200	2918400	4
972800	2918400	4
1094400	2918400	4
1216000	2918400	4
1337600	2918400	4
1459200	2918400	4
1580800	2918400	4
1702400	2918400	4
1824000	2918400	4
1945600	2918400	4
2067200	2918400	4
2188800	2918400	4
2310400	2918400	4
2432000	2918400	4
2553600	2918400	4
2675200	2918400	4
2796800	2918400	4
2918400	2918400	4
3040000	2918400	4
-3040000	2796800	4
-2918400	2796800	4
-2796800	2796800	4
-2675200	2796800	4
-2553600	2796800	4
-2432000	2796800	4
-2310400	2796800	4
-2188800	2796800	4
